160 12720
0 1 75
0 2 61
0 3 35
0 4 92
0 5 34
0 6 95
0 7 76
0 8 88
0 9 32
0 10 52
0 11 26
0 12 63
0 13 34
0 14 30
0 15 48
0 16 91
0 17 20
0 18 24
0 19 98
0 20 73
0 21 14
0 22 14
0 23 78
0 24 17
0 25 54
0 26 79
0 27 29
0 28 17
0 29 1
0 30 56
0 31 35
0 32 20
0 33 55
0 34 9
0 35 9
0 36 20
0 37 86
0 38 37
0 39 26
0 40 49
0 41 88
0 42 20
0 43 32
0 44 70
0 45 68
0 46 34
0 47 42
0 48 84
0 49 100
0 50 90
0 51 82
0 52 29
0 53 89
0 54 14
0 55 56
0 56 22
0 57 34
0 58 50
0 59 18
0 60 72
0 61 44
0 62 55
0 63 45
0 64 73
0 65 48
0 66 97
0 67 17
0 68 90
0 69 90
0 70 61
0 71 76
0 72 58
0 73 48
0 74 11
0 75 44
0 76 62
0 77 97
0 78 27
0 79 24
0 80 54
0 81 67
0 82 59
0 83 61
0 84 41
0 85 60
0 86 53
0 87 94
0 88 26
0 89 66
0 90 81
0 91 34
0 92 77
0 93 1
0 94 95
0 95 16
0 96 55
0 97 58
0 98 82
0 99 70
0 100 57
0 101 73
0 102 50
0 103 78
0 104 3
0 105 63
0 106 9
0 107 94
0 108 71
0 109 89
0 110 59
0 111 95
0 112 36
0 113 97
0 114 38
0 115 32
0 116 19
0 117 84
0 118 31
0 119 69
0 120 42
0 121 62
0 122 8
0 123 32
0 124 17
0 125 43
0 126 85
0 127 78
0 128 47
0 129 55
0 130 63
0 131 34
0 132 79
0 133 43
0 134 61
0 135 10
0 136 2
0 137 45
0 138 39
0 139 65
0 140 53
0 141 27
0 142 55
0 143 24
0 144 61
0 145 27
0 146 75
0 147 74
0 148 25
0 149 74
0 150 57
0 151 64
0 152 96
0 153 10
0 154 65
0 155 29
0 156 74
0 157 92
0 158 26
0 159 35
1 2 75
1 3 47
1 4 54
1 5 28
1 6 56
1 7 9
1 8 3
1 9 50
1 10 67
1 11 98
1 12 85
1 13 56
1 14 44
1 15 23
1 16 79
1 17 32
1 18 23
1 19 47
1 20 9
1 21 83
1 22 82
1 23 93
1 24 47
1 25 83
1 26 60
1 27 27
1 28 86
1 29 13
1 30 74
1 31 2
1 32 90
1 33 88
1 34 60
1 35 32
1 36 91
1 37 91
1 38 39
1 39 79
1 40 46
1 41 33
1 42 7
1 43 16
1 44 32
1 45 34
1 46 92
1 47 72
1 48 20
1 49 58
1 50 51
1 51 48
1 52 33
1 53 58
1 54 9
1 55 30
1 56 40
1 57 79
1 58 39
1 59 70
1 60 79
1 61 13
1 62 8
1 63 56
1 64 14
1 65 20
1 66 76
1 67 74
1 68 93
1 69 72
1 70 84
1 71 95
1 72 2
1 73 75
1 74 15
1 75 74
1 76 77
1 77 40
1 78 53
1 79 11
1 80 46
1 81 40
1 82 42
1 83 68
1 84 71
1 85 52
1 86 42
1 87 61
1 88 49
1 89 57
1 90 61
1 91 19
1 92 17
1 93 86
1 94 21
1 95 6
1 96 38
1 97 10
1 98 47
1 99 45
1 100 100
1 101 72
1 102 87
1 103 18
1 104 100
1 105 91
1 106 30
1 107 95
1 108 17
1 109 78
1 110 31
1 111 71
1 112 95
1 113 71
1 114 35
1 115 44
1 116 65
1 117 69
1 118 30
1 119 55
1 120 86
1 121 79
1 122 86
1 123 24
1 124 77
1 125 49
1 126 20
1 127 98
1 128 32
1 129 74
1 130 38
1 131 65
1 132 89
1 133 86
1 134 5
1 135 43
1 136 84
1 137 26
1 138 42
1 139 40
1 140 98
1 141 33
1 142 36
1 143 95
1 144 18
1 145 8
1 146 27
1 147 80
1 148 19
1 149 68
1 150 51
1 151 88
1 152 20
1 153 84
1 154 39
1 155 45
1 156 33
1 157 32
1 158 11
1 159 39
2 3 100
2 4 98
2 5 30
2 6 77
2 7 47
2 8 38
2 9 35
2 10 28
2 11 30
2 12 62
2 13 41
2 14 9
2 15 90
2 16 6
2 17 39
2 18 69
2 19 15
2 20 78
2 21 60
2 22 14
2 23 93
2 24 24
2 25 25
2 26 23
2 27 87
2 28 50
2 29 39
2 30 32
2 31 83
2 32 25
2 33 27
2 34 96
2 35 96
2 36 77
2 37 19
2 38 15
2 39 77
2 40 98
2 41 4
2 42 19
2 43 55
2 44 62
2 45 100
2 46 56
2 47 66
2 48 64
2 49 40
2 50 8
2 51 86
2 52 59
2 53 75
2 54 99
2 55 84
2 56 9
2 57 88
2 58 18
2 59 91
2 60 82
2 61 72
2 62 93
2 63 25
2 64 1
2 65 31
2 66 19
2 67 45
2 68 12
2 69 60
2 70 53
2 71 28
2 72 20
2 73 31
2 74 30
2 75 91
2 76 24
2 77 32
2 78 71
2 79 69
2 80 64
2 81 4
2 82 100
2 83 30
2 84 94
2 85 89
2 86 78
2 87 58
2 88 32
2 89 30
2 90 14
2 91 93
2 92 94
2 93 57
2 94 51
2 95 11
2 96 24
2 97 59
2 98 51
2 99 74
2 100 61
2 101 26
2 102 82
2 103 6
2 104 35
2 105 46
2 106 52
2 107 4
2 108 24
2 109 25
2 110 42
2 111 60
2 112 86
2 113 33
2 114 45
2 115 71
2 116 12
2 117 81
2 118 68
2 119 50
2 120 38
2 121 27
2 122 22
2 123 67
2 124 100
2 125 17
2 126 35
2 127 63
2 128 72
2 129 86
2 130 91
2 131 52
2 132 94
2 133 49
2 134 37
2 135 20
2 136 4
2 137 62
2 138 90
2 139 20
2 140 88
2 141 24
2 142 97
2 143 87
2 144 3
2 145 100
2 146 77
2 147 59
2 148 75
2 149 16
2 150 95
2 151 63
2 152 69
2 153 75
2 154 40
2 155 26
2 156 78
2 157 52
2 158 66
2 159 100
3 4 28
3 5 2
3 6 39
3 7 49
3 8 50
3 9 87
3 10 22
3 11 84
3 12 43
3 13 26
3 14 42
3 15 58
3 16 6
3 17 78
3 18 48
3 19 38
3 20 14
3 21 19
3 22 64
3 23 61
3 24 100
3 25 17
3 26 83
3 27 24
3 28 49
3 29 65
3 30 77
3 31 92
3 32 97
3 33 10
3 34 85
3 35 89
3 36 81
3 37 37
3 38 44
3 39 48
3 40 16
3 41 39
3 42 55
3 43 58
3 44 44
3 45 31
3 46 71
3 47 22
3 48 23
3 49 37
3 50 83
3 51 83
3 52 47
3 53 49
3 54 53
3 55 45
3 56 20
3 57 5
3 58 98
3 59 57
3 60 26
3 61 80
3 62 57
3 63 39
3 64 59
3 65 87
3 66 15
3 67 46
3 68 96
3 69 80
3 70 99
3 71 38
3 72 88
3 73 55
3 74 17
3 75 13
3 76 42
3 77 24
3 78 84
3 79 85
3 80 62
3 81 76
3 82 57
3 83 61
3 84 17
3 85 69
3 86 22
3 87 48
3 88 49
3 89 40
3 90 19
3 91 79
3 92 87
3 93 34
3 94 80
3 95 54
3 96 71
3 97 79
3 98 43
3 99 69
3 100 45
3 101 36
3 102 61
3 103 88
3 104 4
3 105 89
3 106 53
3 107 65
3 108 20
3 109 100
3 110 8
3 111 35
3 112 77
3 113 4
3 114 16
3 115 24
3 116 91
3 117 70
3 118 8
3 119 29
3 120 81
3 121 17
3 122 72
3 123 39
3 124 46
3 125 28
3 126 84
3 127 32
3 128 36
3 129 6
3 130 4
3 131 68
3 132 12
3 133 35
3 134 50
3 135 46
3 136 57
3 137 58
3 138 24
3 139 31
3 140 60
3 141 54
3 142 57
3 143 100
3 144 41
3 145 4
3 146 88
3 147 93
3 148 93
3 149 35
3 150 14
3 151 42
3 152 92
3 153 44
3 154 28
3 155 28
3 156 27
3 157 7
3 158 77
3 159 43
4 5 10
4 6 84
4 7 42
4 8 33
4 9 18
4 10 56
4 11 91
4 12 24
4 13 89
4 14 31
4 15 31
4 16 33
4 17 34
4 18 24
4 19 35
4 20 93
4 21 92
4 22 60
4 23 89
4 24 82
4 25 42
4 26 2
4 27 81
4 28 80
4 29 53
4 30 87
4 31 78
4 32 81
4 33 57
4 34 93
4 35 30
4 36 32
4 37 8
4 38 46
4 39 20
4 40 32
4 41 34
4 42 98
4 43 88
4 44 99
4 45 17
4 46 32
4 47 30
4 48 49
4 49 23
4 50 41
4 51 83
4 52 36
4 53 25
4 54 33
4 55 13
4 56 59
4 57 63
4 58 64
4 59 32
4 60 6
4 61 18
4 62 60
4 63 89
4 64 64
4 65 80
4 66 62
4 67 70
4 68 45
4 69 30
4 70 62
4 71 87
4 72 13
4 73 6
4 74 65
4 75 86
4 76 14
4 77 86
4 78 90
4 79 58
4 80 48
4 81 42
4 82 47
4 83 61
4 84 7
4 85 1
4 86 32
4 87 49
4 88 52
4 89 69
4 90 81
4 91 54
4 92 47
4 93 17
4 94 99
4 95 90
4 96 43
4 97 64
4 98 38
4 99 78
4 100 92
4 101 16
4 102 68
4 103 88
4 104 12
4 105 51
4 106 29
4 107 14
4 108 96
4 109 70
4 110 54
4 111 17
4 112 38
4 113 25
4 114 91
4 115 95
4 116 90
4 117 63
4 118 10
4 119 72
4 120 80
4 121 75
4 122 30
4 123 53
4 124 62
4 125 61
4 126 61
4 127 62
4 128 31
4 129 35
4 130 85
4 131 23
4 132 9
4 133 76
4 134 58
