80 3160
0 1 70
0 2 38
0 3 61
0 4 31
0 5 61
0 6 77
0 7 69
0 8 52
0 9 5
0 10 82
0 11 34
0 12 3
0 13 24
0 14 20
0 15 29
0 16 8
0 17 27
0 18 29
0 19 62
0 20 64
0 21 71
0 22 61
0 23 58
0 24 90
0 25 99
0 26 27
0 27 96
0 28 82
0 29 44
0 30 15
0 31 10
0 32 80
0 33 63
0 34 26
0 35 15
0 36 95
0 37 62
0 38 11
0 39 53
0 40 26
0 41 91
0 42 45
0 43 28
0 44 80
0 45 1
0 46 44
0 47 97
0 48 53
0 49 69
0 50 9
0 51 83
0 52 48
0 53 60
0 54 37
0 55 4
0 56 96
0 57 61
0 58 36
0 59 6
0 60 16
0 61 65
0 62 2
0 63 87
0 64 32
0 65 100
0 66 99
0 67 63
0 68 95
0 69 67
0 70 6
0 71 74
0 72 88
0 73 72
0 74 96
0 75 11
0 76 14
0 77 26
0 78 100
0 79 90
1 2 6
1 3 37
1 4 35
1 5 39
1 6 62
1 7 83
1 8 32
1 9 58
1 10 77
1 11 19
1 12 27
1 13 20
1 14 28
1 15 58
1 16 13
1 17 84
1 18 49
1 19 47
1 20 89
1 21 34
1 22 20
1 23 88
1 24 76
1 25 88
1 26 33
1 27 58
1 28 81
1 29 17
1 30 12
1 31 64
1 32 89
1 33 60
1 34 42
1 35 25
1 36 41
1 37 53
1 38 77
1 39 50
1 40 34
1 41 52
1 42 97
1 43 57
1 44 87
1 45 9
1 46 78
1 47 33
1 48 71
1 49 85
1 50 69
1 51 31
1 52 98
1 53 19
1 54 80
1 55 50
1 56 96
1 57 66
1 58 80
1 59 82
1 60 10
1 61 72
1 62 79
1 63 31
1 64 99
1 65 91
1 66 17
1 67 83
1 68 19
1 69 25
1 70 15
1 71 3
1 72 33
1 73 47
1 74 47
1 75 61
1 76 37
1 77 70
1 78 33
1 79 72
2 3 92
2 4 3
2 5 73
2 6 77
2 7 92
2 8 88
2 9 8
2 10 45
2 11 17
2 12 42
2 13 32
2 14 82
2 15 86
2 16 6
2 17 33
2 18 19
2 19 80
2 20 75
2 21 5
2 22 36
2 23 74
2 24 57
2 25 65
2 26 38
2 27 30
2 28 43
2 29 8
2 30 79
2 31 45
2 32 69
2 33 26
2 34 82
2 35 75
2 36 49
2 37 35
2 38 99
2 39 65
2 40 64
2 41 84
2 42 51
2 43 48
2 44 38
2 45 27
2 46 83
2 47 59
2 48 60
2 49 21
2 50 54
2 51 42
2 52 37
2 53 6
2 54 95
2 55 17
2 56 77
2 57 85
2 58 43
2 59 34
2 60 62
2 61 66
2 62 6
2 63 28
2 64 45
2 65 41
2 66 67
2 67 84
2 68 76
2 69 68
2 70 86
2 71 1
2 72 35
2 73 77
2 74 91
2 75 28
2 76 96
2 77 77
2 78 26
2 79 82
3 4 61
3 5 88
3 6 55
3 7 68
3 8 100
3 9 61
3 10 12
3 11 55
3 12 87
3 13 10
3 14 57
3 15 39
3 16 8
3 17 29
3 18 100
3 19 1
3 20 88
3 21 48
3 22 8
3 23 25
3 24 98
3 25 77
3 26 88
3 27 75
3 28 65
3 29 40
3 30 21
3 31 56
3 32 35
3 33 67
3 34 9
3 35 8
3 36 12
3 37 46
3 38 17
3 39 16
3 40 65
3 41 72
3 42 82
3 43 88
3 44 58
3 45 88
3 46 38
3 47 15
3 48 18
3 49 79
3 50 99
3 51 41
3 52 1
3 53 25
3 54 99
3 55 33
3 56 45
3 57 37
3 58 50
3 59 46
3 60 42
3 61 29
3 62 37
3 63 17
3 64 78
3 65 95
3 66 21
3 67 37
3 68 49
3 69 34
3 70 65
3 71 34
3 72 10
3 73 85
3 74 98
3 75 37
3 76 34
3 77 71
3 78 52
3 79 52
4 5 71
4 6 39
4 7 67
4 8 86
4 9 51
4 10 70
4 11 67
4 12 9
4 13 33
4 14 98
4 15 71
4 16 9
4 17 26
4 18 86
4 19 67
4 20 92
4 21 69
4 22 37
4 23 6
4 24 24
4 25 74
4 26 89
4 27 91
4 28 13
4 29 16
4 30 88
4 31 16
4 32 43
4 33 24
4 34 87
4 35 22
4 36 15
4 37 52
4 38 54
4 39 39
4 40 18
4 41 58
4 42 88
4 43 89
4 44 70
4 45 57
4 46 57
4 47 5
4 48 28
4 49 38
4 50 49
4 51 44
4 52 21
4 53 22
4 54 78
4 55 76
4 56 36
4 57 45
4 58 93
4 59 1
4 60 65
4 61 23
4 62 30
4 63 30
4 64 87
4 65 25
4 66 14
4 67 75
4 68 6
4 69 7
4 70 35
4 71 71
4 72 36
4 73 27
4 74 18
4 75 89
4 76 10
4 77 70
4 78 28
4 79 54
5 6 42
5 7 87
5 8 94
5 9 9
5 10 42
5 11 45
5 12 27
5 13 89
5 14 94
5 15 92
5 16 3
5 17 98
5 18 85
5 19 20
5 20 59
5 21 49
5 22 61
5 23 81
5 24 34
5 25 56
5 26 24
5 27 100
5 28 85
5 29 91
5 30 26
5 31 58
5 32 96
5 33 31
5 34 17
5 35 37
5 36 48
5 37 59
5 38 89
5 39 26
5 40 91
5 41 21
5 42 3
5 43 100
5 44 64
5 45 30
5 46 76
5 47 11
5 48 65
5 49 15
5 50 91
5 51 1
5 52 44
5 53 71
5 54 15
5 55 40
5 56 23
5 57 81
5 58 95
5 59 76
5 60 4
5 61 13
5 62 29
5 63 3
5 64 47
5 65 1
5 66 12
5 67 52
5 68 90
5 69 29
5 70 50
5 71 23
5 72 2
5 73 26
5 74 40
5 75 82
5 76 69
5 77 81
5 78 66
5 79 98
6 7 1
6 8 40
6 9 49
6 10 24
6 11 49
6 12 13
6 13 62
6 14 84
6 15 14
6 16 55
6 17 34
6 18 19
6 19 70
6 20 81
6 21 59
6 22 18
6 23 34
6 24 56
6 25 46
6 26 46
6 27 38
6 28 12
6 29 93
6 30 72
6 31 29
6 32 36
6 33 67
6 34 25
6 35 19
6 36 55
6 37 67
6 38 90
6 39 66
6 40 75
6 41 61
6 42 44
6 43 41
6 44 91
6 45 68
6 46 100
6 47 78
6 48 38
6 49 61
6 50 98
6 51 2
6 52 49
6 53 38
6 54 90
6 55 50
6 56 71
6 57 16
6 58 61
6 59 72
6 60 33
6 61 64
6 62 54
6 63 67
6 64 7
6 65 7
6 66 70
6 67 95
6 68 95
6 69 74
6 70 50
6 71 75
6 72 5
6 73 13
6 74 80
6 75 92
6 76 57
6 77 81
6 78 92
6 79 27
7 8 14
7 9 3
7 10 95
7 11 20
7 12 80
7 13 5
7 14 84
7 15 48
7 16 62
7 17 21
7 18 54
7 19 66
7 20 48
7 21 92
7 22 11
7 23 42
7 24 35
7 25 75
7 26 55
7 27 18
7 28 53
7 29 45
7 30 42
7 31 9
7 32 1
7 33 94
7 34 48
7 35 91
7 36 23
7 37 96
7 38 5
7 39 45
7 40 88
7 41 40
7 42 90
7 43 15
7 44 74
7 45 29
7 46 32
7 47 92
7 48 50
7 49 11
7 50 74
7 51 43
7 52 71
7 53 57
7 54 10
7 55 62
7 56 2
7 57 50
7 58 64
7 59 25
7 60 14
7 61 71
7 62 76
7 63 45
7 64 55
7 65 59
7 66 94
7 67 3
7 68 55
7 69 10
7 70 91
7 71 75
7 72 12
7 73 56
7 74 39
7 75 74
7 76 71
7 77 37
7 78 30
7 79 79
8 9 11
8 10 3
8 11 44
8 12 54
8 13 59
8 14 85
8 15 47
8 16 37
8 17 43
8 18 56
8 19 24
8 20 35
8 21 22
8 22 74
8 23 85
8 24 26
8 25 91
8 26 53
8 27 87
8 28 15
8 29 10
8 30 72
8 31 20
8 32 69
8 33 55
8 34 69
8 35 47
8 36 74
8 37 51
8 38 79
8 39 33
8 40 45
8 41 91
8 42 33
8 43 32
8 44 21
8 45 43
8 46 65
8 47 53
8 48 26
8 49 10
8 50 77
8 51 97
8 52 89
8 53 22
8 54 43
8 55 76
8 56 80
8 57 98
8 58 33
8 59 20
8 60 95
8 61 74
8 62 54
8 63 84
8 64 72
8 65 75
8 66 72
8 67 25
8 68 86
8 69 82
8 70 83
8 71 11
8 72 58
8 73 96
8 74 16
8 75 18
8 76 97
8 77 18
8 78 79
8 79 72
9 10 30
9 11 56
9 12 99
9 13 41
9 14 43
9 15 17
9 16 54
9 17 49
9 18 49
9 19 9
9 20 59
9 21 49
9 22 22
9 23 41
9 24 86
9 25 38
9 26 6
9 27 96
9 28 92
9 29 76
9 30 50
9 31 52
9 32 55
9 33 6
9 34 12
9 35 68
9 36 19
9 37 95
9 38 91
9 39 33
9 40 61
9 41 69
9 42 23
9 43 39
9 44 17
9 45 84
9 46 49
9 47 22
9 48 20
9 49 37
9 50 9
9 51 32
9 52 34
9 53 53
9 54 14
9 55 64
9 56 12
9 57 87
9 58 92
9 59 18
9 60 28
9 61 75
9 62 17
9 63 36
9 64 49
9 65 11
9 66 30
9 67 43
9 68 12
9 69 25
9 70 84
9 71 7
9 72 95
9 73 27
9 74 42
9 75 11
9 76 42
9 77 79
9 78 75
9 79 74
10 11 99
10 12 92
10 13 10
10 14 67
10 15 39
10 16 78
10 17 65
10 18 11
10 19 94
10 20 64
10 21 88
10 22 5
10 23 29
10 24 65
10 25 34
10 26 83
10 27 91
10 28 39
10 29 2
10 30 26
10 31 58
10 32 83
10 33 60
10 34 32
10 35 43
10 36 62
10 37 72
10 38 45
10 39 37
10 40 83
10 41 92
10 42 72
10 43 41
10 44 62
10 45 81
10 46 46
10 47 89
10 48 17
10 49 94
10 50 40
10 51 47
10 52 74
10 53 8
10 54 80
10 55 78
10 56 42
10 57 48
10 58 25
10 59 26
10 60 96
10 61 33
10 62 14
10 63 82
10 64 21
10 65 60
10 66 51
10 67 46
10 68 57
10 69 79
10 70 35
10 71 72
10 72 34
10 73 46
10 74 48
10 75 28
10 76 48
10 77 31
10 78 38
10 79 97
11 12 75
11 13 70
11 14 70
11 15 51
11 16 76
11 17 64
11 18 14
11 19 40
11 20 49
11 21 87
11 22 65
11 23 72
11 24 82
11 25 32
11 26 12
11 27 22
11 28 28
11 29 31
11 30 59
11 31 77
11 32 14
11 33 89
11 34 90
11 35 12
11 36 17
11 37 4
11 38 58
11 39 69
11 40 3
11 41 53
11 42 7
11 43 81
11 44 36
11 45 14
11 46 8
11 47 85
11 48 36
11 49 90
11 50 89
11 51 20
11 52 37
11 53 94
11 54 63
11 55 53
11 56 6
11 57 94
11 58 63
11 59 72
11 60 54
11 61 1
11 62 55
11 63 52
11 64 82
11 65 40
11 66 13
11 67 71
11 68 90
11 69 89
11 70 14
11 71 41
11 72 40
11 73 29
11 74 3
11 75 45
11 76 38
11 77 55
11 78 96
11 79 85
12 13 45
12 14 47
12 15 10
12 16 7
12 17 41
12 18 16
12 19 35
12 20 96
12 21 9
12 22 5
12 23 76
12 24 94
12 25 97
12 26 76
12 27 59
12 28 76
12 29 87
12 30 36
12 31 94
12 32 95
12 33 6
12 34 96
12 35 84
12 36 53
12 37 36
12 38 74
12 39 48
12 40 54
12 41 72
12 42 23
12 43 32
12 44 7
12 45 77
12 46 96
12 47 61
12 48 38
12 49 33
12 50 17
12 51 95
12 52 32
12 53 39
12 54 4
12 55 33
12 56 77
12 57 70
12 58 64
12 59 6
12 60 37
12 61 97
12 62 45
12 63 23
12 64 99
12 65 26
12 66 96
12 67 34
12 68 46
12 69 79
12 70 30
12 71 86
12 72 87
12 73 12
12 74 81
12 75 51
12 76 85
12 77 3
12 78 100
12 79 60
13 14 42
13 15 59
13 16 35
13 17 18
13 18 10
13 19 4
13 20 6
13 21 19
13 22 32
13 23 77
13 24 81
13 25 20
13 26 51
13 27 31
13 28 61
13 29 68
13 30 60
13 31 63
13 32 8
13 33 5
13 34 38
13 35 53
13 36 79
13 37 6
13 38 22
13 39 44
13 40 98
13 41 39
13 42 98
13 43 88
13 44 23
13 45 49
13 46 3
13 47 72
13 48 10
13 49 22
13 50 90
13 51 36
13 52 66
13 53 29
13 54 41
13 55 34
13 56 17
13 57 7
13 58 82
13 59 9
13 60 45
13 61 1
13 62 100
13 63 66
13 64 23
13 65 77
13 66 91
13 67 85
13 68 13
13 69 71
13 70 3
13 71 74
13 72 21
13 73 84
13 74 54
13 75 23
13 76 79
13 77 17
13 78 99
13 79 40
14 15 96
14 16 49
14 17 63
14 18 24
14 19 98
14 20 100
14 21 38
14 22 19
14 23 31
14 24 89
14 25 58
14 26 70
14 27 82
14 28 9
14 29 5
14 30 85
14 31 4
14 32 14
14 33 52
14 34 19
14 35 17
14 36 56
14 37 15
14 38 88
14 39 69
14 40 64
14 41 41
14 42 6
14 43 20
14 44 86
14 45 55
14 46 33
14 47 40
14 48 15
14 49 84
14 50 66
14 51 14
14 52 87
14 53 25
14 54 2
14 55 50
14 56 82
14 57 9
14 58 72
14 59 31
14 60 4
14 61 40
14 62 22
14 63 87
14 64 59
14 65 24
14 66 24
14 67 56
14 68 95
14 69 39
14 70 30
14 71 81
14 72 10
14 73 96
14 74 93
14 75 52
14 76 51
14 77 84
14 78 91
14 79 85
15 16 57
15 17 32
15 18 11
15 19 91
15 20 64
15 21 8
15 22 68
15 23 53
15 24 24
15 25 63
15 26 68
15 27 87
15 28 47
15 29 58
15 30 6
15 31 65
15 32 65
15 33 76
15 34 88
15 35 24
15 36 93
15 37 61
15 38 86
15 39 4
15 40 7
15 41 19
15 42 49
15 43 61
15 44 42
15 45 95
15 46 86
15 47 81
15 48 94
15 49 9
15 50 65
15 51 48
15 52 40
15 53 4
15 54 88
15 55 77
15 56 100
15 57 51
15 58 90
15 59 85
15 60 36
15 61 48
15 62 58
15 63 43
15 64 10
15 65 91
15 66 27
15 67 71
15 68 38
15 69 36
15 70 10
15 71 42
15 72 48
15 73 21
15 74 62
15 75 49
15 76 4
15 77 52
15 78 94
15 79 82
16 17 75
16 18 94
16 19 29
16 20 52
16 21 29
16 22 11
16 23 85
16 24 61
16 25 30
16 26 3
16 27 97
16 28 44
16 29 37
16 30 65
16 31 10
16 32 14
16 33 90
16 34 34
16 35 34
16 36 47
16 37 56
16 38 73
16 39 38
16 40 52
16 41 72
16 42 61
16 43 17
16 44 42
16 45 42
16 46 29
16 47 53
16 48 98
16 49 50
16 50 87
16 51 86
16 52 66
16 53 11
16 54 41
16 55 45
16 56 8
16 57 77
16 58 82
16 59 89
16 60 44
16 61 48
16 62 62
16 63 8
16 64 61
16 65 35
16 66 9
16 67 94
16 68 61
16 69 33
16 70 54
16 71 47
16 72 74
16 73 32
16 74 4
16 75 87
16 76 31
16 77 7
16 78 8
16 79 79
17 18 18
17 19 57
17 20 89
17 21 70
17 22 18
17 23 14
17 24 86
17 25 95
17 26 42
17 27 71
17 28 37
17 29 79
17 30 79
17 31 37
17 32 92
17 33 19
17 34 32
17 35 61
17 36 35
17 37 16
17 38 23
17 39 65
17 40 64
17 41 94
17 42 81
17 43 62
17 44 23
17 45 15
17 46 93
17 47 79
17 48 1
17 49 83
17 50 76
17 51 37
17 52 22
17 53 81
17 54 14
17 55 40
17 56 58
17 57 41
17 58 29
17 59 15
17 60 49
17 61 56
17 62 14
17 63 43
17 64 37
17 65 45
17 66 61
17 67 1
17 68 20
17 69 13
17 70 95
17 71 59
17 72 11
17 73 23
17 74 50
17 75 5
17 76 82
17 77 51
17 78 28
17 79 14
18 19 92
18 20 98
18 21 63
18 22 44
18 23 49
18 24 68
18 25 87
18 26 44
18 27 99
18 28 34
18 29 13
18 30 15
18 31 85
18 32 75
18 33 71
18 34 88
18 35 41
18 36 14
18 37 39
18 38 94
18 39 17
18 40 32
18 41 24
18 42 62
18 43 10
18 44 100
18 45 99
18 46 55
18 47 23
18 48 23
18 49 93
18 50 88
18 51 93
18 52 64
18 53 89
18 54 5
18 55 79
18 56 97
18 57 9
18 58 36
18 59 69
18 60 90
18 61 29
18 62 93
18 63 52
18 64 43
18 65 56
18 66 82
18 67 59
18 68 79
18 69 38
18 70 37
18 71 57
18 72 81
18 73 58
18 74 21
18 75 36
18 76 76
18 77 10
18 78 14
18 79 55
19 20 89
19 21 47
19 22 83
19 23 49
19 24 44
19 25 44
19 26 96
19 27 75
19 28 14
19 29 75
19 30 35
19 31 69
19 32 33
19 33 93
19 34 82
19 35 19
19 36 87
19 37 84
19 38 58
19 39 94
19 40 77
19 41 70
19 42 81
19 43 89
19 44 43
19 45 26
19 46 52
19 47 86
19 48 4
19 49 70
19 50 17
19 51 99
19 52 61
19 53 76
19 54 92
19 55 86
19 56 63
19 57 15
19 58 45
19 59 50
19 60 13
19 61 69
19 62 63
19 63 5
19 64 47
19 65 44
19 66 70
19 67 14
19 68 6
19 69 34
19 70 84
19 71 100
19 72 52
19 73 83
19 74 100
19 75 51
19 76 70
19 77 50
19 78 64
19 79 29
20 21 100
20 22 83
20 23 94
20 24 41
20 25 10
20 26 11
20 27 90
20 28 5
20 29 37
20 30 47
20 31 45
20 32 88
20 33 68
20 34 20
20 35 16
20 36 53
20 37 81
20 38 74
20 39 6
20 40 37
20 41 36
20 42 39
20 43 59
20 44 28
20 45 86
20 46 40
20 47 27
20 48 79
20 49 65
20 50 59
20 51 36
20 52 6
20 53 95
20 54 1
20 55 92
20 56 100
20 57 27
20 58 73
20 59 17
20 60 72
20 61 98
20 62 96
20 63 94
20 64 65
20 65 56
20 66 58
20 67 18
20 68 38
20 69 65
20 70 94
20 71 65
20 72 28
20 73 44
20 74 20
20 75 38
20 76 12
20 77 65
20 78 43
20 79 56
21 22 12
21 23 43
21 24 3
21 25 34
21 26 79
21 27 76
21 28 15
21 29 13
21 30 100
21 31 22
21 32 68
21 33 18
21 34 73
21 35 50
21 36 6
21 37 45
21 38 97
21 39 20
21 40 64
21 41 11
21 42 94
21 43 19
21 44 14
21 45 81
21 46 4
21 47 68
21 48 39
21 49 76
21 50 67
21 51 62
21 52 48
21 53 52
21 54 64
21 55 10
21 56 18
21 57 14
21 58 94
21 59 9
21 60 50
21 61 82
21 62 79
21 63 48
21 64 46
21 65 91
21 66 47
21 67 23
21 68 16
21 69 45
21 70 53
21 71 37
21 72 56
21 73 45
21 74 79
21 75 47
21 76 43
21 77 3
21 78 7
21 79 86
22 23 41
22 24 6
22 25 70
22 26 65
22 27 59
22 28 53
22 29 22
22 30 60
22 31 76
22 32 18
22 33 61
22 34 99
22 35 64
22 36 53
22 37 90
22 38 79
22 39 60
22 40 47
22 41 59
22 42 19
22 43 79
22 44 27
22 45 30
22 46 13
22 47 76
22 48 35
22 49 80
22 50 6
22 51 89
22 52 11
22 53 33
22 54 57
22 55 78
22 56 66
22 57 1
22 58 95
22 59 1
22 60 78
22 61 54
22 62 42
22 63 91
22 64 41
22 65 9
22 66 43
22 67 28
22 68 94
22 69 43
22 70 28
22 71 21
22 72 96
22 73 87
22 74 44
22 75 77
22 76 25
22 77 6
22 78 58
22 79 52
23 24 26
23 25 86
23 26 89
23 27 28
23 28 57
23 29 74
23 30 55
23 31 9
23 32 61
23 33 3
23 34 6
23 35 2
23 36 41
23 37 82
23 38 79
23 39 20
23 40 30
23 41 22
23 42 19
23 43 30
23 44 91
23 45 75
23 46 23
23 47 6
23 48 99
23 49 88
23 50 23
23 51 27
23 52 85
23 53 94
23 54 36
23 55 59
23 56 38
23 57 18
23 58 82
23 59 21
23 60 15
23 61 91
23 62 50
23 63 47
23 64 32
23 65 65
23 66 29
23 67 22
23 68 75
23 69 95
23 70 89
23 71 88
23 72 70
23 73 35
23 74 54
23 75 65
23 76 98
23 77 79
23 78 92
23 79 66
24 25 17
24 26 36
24 27 32
24 28 46
24 29 22
24 30 21
24 31 78
24 32 93
24 33 17
24 34 1
24 35 37
24 36 45
24 37 56
24 38 96
24 39 94
24 40 28
24 41 71
24 42 48
24 43 21
24 44 48
24 45 47
24 46 76
24 47 100
24 48 6
24 49 21
24 50 43
24 51 18
24 52 34
24 53 81
24 54 32
24 55 10
24 56 92
24 57 79
24 58 74
24 59 49
24 60 19
24 61 50
24 62 28
24 63 10
24 64 56
24 65 2
24 66 39
24 67 19
24 68 21
24 69 13
24 70 62
24 71 15
24 72 15
24 73 53
24 74 30
24 75 70
24 76 35
24 77 63
24 78 82
24 79 19
25 26 45
25 27 98
25 28 80
25 29 43
25 30 47
25 31 26
25 32 86
25 33 81
25 34 59
25 35 44
25 36 89
25 37 17
25 38 75
25 39 51
25 40 81
25 41 34
25 42 24
25 43 76
25 44 89
25 45 30
25 46 21
25 47 38
25 48 84
25 49 29
25 50 63
25 51 64
25 52 43
25 53 90
25 54 17
25 55 24
25 56 5
25 57 52
25 58 43
25 59 55
25 60 41
25 61 95
25 62 76
25 63 68
25 64 58
25 65 83
25 66 89
25 67 96
25 68 13
25 69 81
25 70 45
25 71 80
25 72 65
25 73 21
25 74 91
25 75 77
25 76 33
25 77 88
25 78 88
25 79 46
26 27 87
26 28 68
26 29 57
26 30 51
26 31 32
26 32 29
26 33 5
26 34 60
26 35 5
26 36 76
26 37 22
26 38 2
26 39 68
26 40 4
26 41 36
26 42 36
26 43 96
26 44 89
26 45 30
26 46 26
26 47 25
26 48 86
26 49 26
26 50 12
26 51 12
26 52 79
26 53 48
26 54 50
26 55 92
26 56 92
26 57 12
26 58 34
26 59 96
26 60 56
26 61 16
26 62 58
26 63 62
26 64 50
26 65 71
26 66 98
26 67 91
26 68 50
26 69 43
26 70 14
26 71 55
26 72 71
26 73 60
26 74 73
26 75 58
26 76 60
26 77 5
26 78 67
26 79 99
27 28 75
27 29 24
27 30 40
27 31 47
27 32 80
27 33 6
27 34 6
27 35 72
27 36 96
27 37 6
27 38 65
27 39 11
27 40 26
27 41 95
27 42 81
27 43 16
27 44 38
27 45 85
27 46 51
27 47 30
27 48 29
27 49 81
27 50 97
27 51 32
27 52 30
27 53 18
27 54 79
27 55 19
27 56 56
27 57 5
27 58 67
27 59 34
27 60 7
27 61 74
27 62 24
27 63 53
27 64 69
27 65 70
27 66 80
27 67 60
27 68 90
27 69 73
27 70 46
27 71 88
27 72 29
27 73 11
27 74 26
27 75 25
27 76 15
27 77 65
27 78 25
27 79 55
28 29 35
28 30 22
28 31 19
28 32 55
28 33 86
28 34 32
28 35 56
28 36 20
28 37 60
28 38 84
28 39 79
28 40 2
28 41 25
28 42 13
28 43 52
28 44 85
28 45 76
28 46 10
28 47 73
28 48 19
28 49 83
28 50 64
28 51 38
28 52 93
28 53 48
28 54 41
28 55 26
28 56 37
28 57 92
28 58 9
28 59 54
28 60 71
28 61 100
28 62 11
28 63 34
28 64 76
28 65 40
28 66 33
28 67 85
28 68 30
28 69 12
28 70 11
28 71 87
28 72 57
28 73 37
28 74 91
28 75 13
28 76 15
28 77 87
28 78 96
28 79 15
29 30 8
29 31 94
29 32 45
29 33 94
29 34 97
29 35 48
29 36 61
29 37 34
29 38 96
29 39 12
29 40 34
29 41 19
29 42 69
29 43 22
29 44 6
29 45 26
29 46 40
29 47 39
29 48 13
29 49 42
29 50 65
29 51 63
29 52 42
29 53 91
29 54 12
29 55 3
29 56 68
29 57 54
29 58 81
29 59 82
29 60 82
29 61 44
29 62 42
29 63 15
29 64 80
29 65 19
29 66 72
29 67 45
29 68 30
29 69 80
29 70 11
29 71 55
29 72 52
29 73 26
29 74 97
29 75 98
29 76 27
29 77 43
29 78 28
29 79 92
30 31 35
30 32 7
30 33 37
30 34 3
30 35 55
30 36 52
30 37 55
30 38 5
30 39 38
30 40 42
30 41 60
30 42 67
30 43 28
30 44 76
30 45 54
30 46 46
30 47 20
30 48 19
30 49 22
30 50 78
30 51 3
30 52 47
30 53 61
30 54 66
30 55 52
30 56 51
30 57 97
30 58 59
30 59 88
30 60 4
30 61 47
30 62 35
30 63 68
30 64 78
30 65 98
30 66 5
30 67 54
30 68 20
30 69 4
