80 3160
0 1 32
0 2 54
0 3 68
0 4 1
0 5 45
0 6 5
0 7 78
0 8 5
0 9 92
0 10 67
0 11 10
0 12 91
0 13 1
0 14 56
0 15 14
0 16 23
0 17 38
0 18 95
0 19 58
0 20 70
0 21 60
0 22 16
0 23 60
0 24 16
0 25 52
0 26 59
0 27 49
0 28 2
0 29 82
0 30 74
0 31 42
0 32 94
0 33 47
0 34 77
0 35 8
0 36 85
0 37 43
0 38 8
0 39 74
0 40 38
0 41 45
0 42 31
0 43 63
0 44 65
0 45 90
0 46 3
0 47 41
0 48 87
0 49 79
0 50 32
0 51 50
0 52 94
0 53 24
0 54 86
0 55 24
0 56 47
0 57 25
0 58 60
0 59 63
0 60 50
0 61 92
0 62 17
0 63 14
0 64 17
0 65 100
0 66 63
0 67 40
0 68 58
0 69 49
0 70 96
0 71 32
0 72 76
0 73 25
0 74 51
0 75 10
0 76 95
0 77 73
0 78 42
0 79 28
1 2 2
1 3 36
1 4 25
1 5 73
1 6 31
1 7 17
1 8 69
1 9 18
1 10 71
1 11 100
1 12 81
1 13 55
1 14 5
1 15 10
1 16 67
1 17 87
1 18 93
1 19 60
1 20 28
1 21 20
1 22 23
1 23 93
1 24 48
1 25 48
1 26 51
1 27 49
1 28 67
1 29 9
1 30 85
1 31 8
1 32 37
1 33 63
1 34 38
1 35 2
1 36 74
1 37 51
1 38 1
1 39 9
1 40 57
1 41 27
1 42 47
1 43 62
1 44 88
1 45 6
1 46 43
1 47 16
1 48 26
1 49 28
1 50 52
1 51 64
1 52 38
1 53 47
1 54 97
1 55 75
1 56 25
1 57 42
1 58 17
1 59 39
1 60 42
1 61 65
1 62 47
1 63 56
1 64 68
1 65 51
1 66 94
1 67 68
1 68 43
1 69 61
1 70 50
1 71 35
1 72 71
1 73 89
1 74 24
1 75 97
1 76 6
1 77 58
1 78 81
1 79 75
2 3 31
2 4 13
2 5 84
2 6 93
2 7 61
2 8 57
2 9 59
2 10 64
2 11 84
2 12 63
2 13 31
2 14 88
2 15 11
2 16 52
2 17 16
2 18 64
2 19 72
2 20 9
2 21 41
2 22 52
2 23 44
2 24 14
2 25 75
2 26 32
2 27 26
2 28 71
2 29 82
2 30 71
2 31 71
2 32 24
2 33 62
2 34 40
2 35 61
2 36 18
2 37 58
2 38 67
2 39 99
2 40 3
2 41 97
2 42 36
2 43 49
2 44 37
2 45 45
2 46 70
2 47 54
2 48 87
2 49 14
2 50 36
2 51 61
2 52 3
2 53 80
2 54 54
2 55 72
2 56 92
2 57 97
2 58 68
2 59 4
2 60 27
2 61 59
2 62 64
2 63 12
2 64 5
2 65 31
2 66 71
2 67 53
2 68 7
2 69 52
2 70 24
2 71 63
2 72 65
2 73 98
2 74 11
2 75 63
2 76 69
2 77 60
2 78 84
2 79 96
3 4 38
3 5 8
3 6 61
3 7 6
3 8 55
3 9 24
3 10 50
3 11 36
3 12 21
3 13 15
3 14 63
3 15 31
3 16 13
3 17 25
3 18 49
3 19 67
3 20 11
3 21 90
3 22 74
3 23 59
3 24 75
3 25 25
3 26 49
3 27 1
3 28 72
3 29 16
3 30 79
3 31 100
3 32 56
3 33 33
3 34 56
3 35 17
3 36 33
3 37 31
3 38 35
3 39 76
3 40 31
3 41 19
3 42 89
3 43 28
3 44 51
3 45 20
3 46 20
3 47 20
3 48 99
3 49 11
3 50 74
3 51 80
3 52 52
3 53 96
3 54 66
3 55 5
3 56 43
3 57 73
3 58 83
3 59 16
3 60 9
3 61 5
3 62 73
3 63 80
3 64 22
3 65 67
3 66 36
3 67 48
3 68 47
3 69 55
3 70 91
3 71 31
3 72 70
3 73 91
3 74 8
3 75 70
3 76 70
3 77 97
3 78 99
3 79 32
4 5 47
4 6 25
4 7 15
4 8 64
4 9 16
4 10 84
4 11 34
4 12 48
4 13 7
4 14 47
4 15 63
4 16 67
4 17 47
4 18 5
4 19 9
4 20 53
4 21 14
4 22 50
4 23 1
4 24 99
4 25 98
4 26 53
4 27 82
4 28 56
4 29 50
4 30 12
4 31 16
4 32 34
4 33 68
4 34 57
4 35 28
4 36 30
4 37 69
4 38 46
4 39 91
4 40 2
4 41 87
4 42 2
4 43 49
4 44 78
4 45 51
4 46 90
4 47 85
4 48 52
4 49 22
4 50 33
4 51 75
4 52 83
4 53 76
4 54 62
4 55 71
4 56 92
4 57 97
4 58 88
4 59 25
4 60 34
4 61 12
4 62 96
4 63 45
4 64 64
4 65 10
4 66 56
4 67 39
4 68 3
4 69 38
4 70 37
4 71 54
4 72 66
4 73 27
4 74 49
4 75 28
4 76 30
4 77 66
4 78 94
4 79 69
5 6 64
5 7 93
5 8 97
5 9 59
5 10 86
5 11 26
5 12 51
5 13 59
5 14 47
5 15 35
5 16 82
5 17 58
5 18 10
5 19 43
5 20 12
5 21 48
5 22 77
5 23 65
5 24 84
5 25 42
5 26 34
5 27 34
5 28 60
5 29 47
5 30 48
5 31 32
5 32 4
5 33 46
5 34 51
5 35 75
5 36 53
5 37 34
5 38 86
5 39 15
5 40 83
5 41 32
5 42 50
5 43 60
5 44 50
5 45 91
5 46 78
5 47 72
5 48 26
5 49 20
5 50 40
5 51 23
5 52 93
5 53 20
5 54 60
5 55 89
5 56 79
5 57 76
5 58 14
5 59 49
5 60 22
5 61 28
5 62 3
5 63 88
5 64 79
5 65 40
5 66 21
5 67 25
5 68 29
5 69 5
5 70 50
5 71 33
5 72 74
5 73 13
5 74 93
5 75 95
5 76 87
5 77 68
5 78 68
5 79 27
6 7 8
6 8 71
6 9 26
6 10 51
6 11 60
6 12 80
6 13 21
6 14 53
6 15 75
6 16 38
6 17 88
6 18 66
6 19 72
6 20 73
6 21 86
6 22 46
6 23 82
6 24 17
6 25 75
6 26 66
6 27 53
6 28 22
6 29 63
6 30 60
6 31 75
6 32 56
6 33 49
6 34 87
6 35 75
6 36 47
6 37 10
6 38 62
6 39 63
6 40 44
6 41 67
6 42 65
6 43 46
6 44 41
6 45 3
6 46 46
6 47 25
6 48 3
6 49 4
6 50 100
6 51 51
6 52 24
