80 3160
0 1 26
0 2 100
0 3 66
0 4 90
0 5 97
0 6 6
0 7 25
0 8 54
0 9 100
0 10 100
0 11 22
0 12 47
0 13 25
0 14 77
0 15 37
0 16 25
0 17 83
0 18 36
0 19 71
0 20 6
0 21 8
0 22 76
0 23 26
0 24 73
0 25 62
0 26 83
0 27 30
0 28 87
0 29 15
0 30 40
0 31 16
0 32 80
0 33 77
0 34 16
0 35 30
0 36 61
0 37 86
0 38 7
0 39 30
0 40 10
0 41 36
0 42 32
0 43 6
0 44 99
0 45 1
0 46 61
0 47 41
0 48 26
0 49 63
0 50 47
0 51 58
0 52 68
0 53 24
0 54 83
0 55 46
0 56 31
0 57 68
0 58 54
0 59 72
0 60 48
0 61 96
0 62 27
0 63 61
0 64 8
0 65 92
0 66 1
0 67 34
0 68 6
0 69 34
0 70 95
0 71 56
0 72 50
0 73 26
0 74 33
0 75 42
0 76 95
0 77 1
0 78 79
0 79 94
1 2 82
1 3 5
1 4 73
1 5 37
1 6 48
1 7 46
1 8 73
1 9 60
1 10 96
1 11 95
1 12 56
1 13 27
1 14 34
1 15 28
1 16 1
1 17 10
1 18 15
1 19 67
1 20 74
1 21 93
1 22 64
1 23 62
1 24 92
1 25 77
1 26 79
1 27 94
1 28 57
1 29 62
1 30 21
1 31 32
1 32 25
1 33 79
1 34 82
1 35 20
1 36 48
1 37 12
1 38 82
1 39 57
1 40 2
1 41 53
1 42 21
1 43 86
1 44 27
1 45 93
1 46 69
1 47 22
1 48 67
1 49 90
1 50 52
1 51 19
1 52 43
1 53 66
1 54 2
1 55 53
1 56 41
1 57 81
1 58 75
1 59 9
1 60 2
1 61 48
1 62 27
1 63 54
1 64 51
1 65 54
1 66 8
1 67 12
1 68 20
1 69 38
1 70 97
1 71 79
1 72 58
1 73 26
1 74 3
1 75 6
1 76 90
1 77 27
1 78 64
1 79 43
2 3 82
2 4 9
2 5 89
2 6 90
2 7 88
2 8 68
2 9 95
2 10 58
2 11 73
2 12 20
2 13 60
2 14 71
2 15 58
2 16 41
2 17 86
2 18 13
2 19 71
2 20 55
2 21 7
2 22 8
2 23 100
2 24 41
2 25 87
2 26 73
2 27 35
2 28 4
2 29 65
2 30 53
2 31 78
2 32 93
2 33 22
2 34 45
2 35 77
2 36 16
2 37 79
2 38 84
2 39 53
2 40 24
2 41 19
2 42 47
2 43 1
2 44 79
2 45 16
2 46 44
2 47 19
2 48 1
2 49 26
2 50 76
2 51 21
2 52 88
2 53 15
2 54 89
2 55 23
2 56 25
2 57 36
2 58 72
2 59 12
2 60 57
2 61 38
2 62 34
2 63 36
2 64 2
2 65 92
2 66 78
2 67 6
2 68 92
2 69 21
2 70 48
2 71 11
2 72 79
2 73 29
2 74 43
2 75 31
2 76 7
2 77 36
2 78 61
2 79 66
3 4 70
3 5 58
3 6 66
3 7 45
3 8 71
3 9 76
3 10 9
3 11 31
3 12 68
3 13 10
3 14 82
3 15 22
3 16 23
3 17 26
3 18 47
3 19 30
3 20 7
3 21 76
3 22 23
3 23 7
3 24 61
3 25 12
3 26 73
3 27 22
3 28 53
3 29 10
3 30 42
3 31 64
3 32 28
3 33 84
3 34 24
3 35 44
3 36 4
3 37 81
3 38 1
3 39 16
3 40 70
3 41 45
3 42 47
3 43 37
3 44 83
3 45 74
3 46 97
3 47 98
3 48 55
3 49 2
3 50 74
3 51 95
3 52 22
3 53 98
3 54 82
3 55 56
3 56 40
3 57 56
3 58 61
3 59 84
3 60 33
3 61 61
3 62 26
3 63 55
3 64 73
3 65 8
3 66 39
