160 12720
0 1 53
0 2 13
0 3 63
0 4 73
0 5 47
0 6 4
0 7 71
0 8 66
0 9 33
0 10 52
0 11 45
0 12 63
0 13 30
0 14 69
0 15 89
0 16 6
0 17 41
0 18 97
0 19 12
0 20 99
0 21 57
0 22 95
0 23 71
0 24 78
0 25 52
0 26 21
0 27 75
0 28 43
0 29 47
0 30 46
0 31 90
0 32 89
0 33 93
0 34 51
0 35 8
0 36 53
0 37 64
0 38 88
0 39 98
0 40 53
0 41 21
0 42 25
0 43 55
0 44 80
0 45 19
0 46 4
0 47 2
0 48 70
0 49 67
0 50 2
0 51 49
0 52 11
0 53 38
0 54 89
0 55 1
0 56 93
0 57 83
0 58 62
0 59 94
0 60 63
0 61 72
0 62 69
0 63 47
0 64 10
0 65 90
0 66 90
0 67 81
0 68 54
0 69 68
0 70 77
0 71 15
0 72 83
0 73 90
0 74 70
0 75 41
0 76 11
0 77 93
0 78 47
0 79 18
0 80 10
0 81 100
0 82 74
0 83 8
0 84 76
0 85 84
0 86 69
0 87 62
0 88 48
0 89 44
0 90 80
0 91 61
0 92 26
0 93 91
0 94 73
0 95 35
0 96 66
0 97 82
0 98 72
0 99 68
0 100 20
0 101 94
0 102 97
0 103 32
0 104 87
0 105 47
0 106 46
0 107 41
0 108 35
0 109 93
0 110 9
0 111 87
0 112 25
0 113 91
0 114 13
0 115 17
0 116 10
0 117 51
0 118 52
0 119 94
0 120 43
0 121 45
0 122 90
0 123 92
0 124 36
0 125 37
0 126 53
0 127 88
0 128 46
0 129 51
0 130 64
0 131 65
0 132 13
0 133 16
0 134 68
0 135 37
0 136 57
0 137 55
0 138 37
0 139 67
0 140 21
0 141 60
0 142 81
0 143 38
0 144 13
0 145 89
0 146 68
0 147 21
0 148 96
0 149 27
0 150 41
0 151 24
0 152 86
0 153 66
0 154 33
0 155 81
0 156 82
0 157 83
0 158 34
0 159 51
1 2 53
1 3 88
1 4 90
1 5 63
1 6 16
1 7 98
1 8 20
1 9 85
1 10 94
1 11 49
1 12 34
1 13 19
1 14 100
1 15 97
1 16 59
1 17 83
1 18 88
1 19 41
1 20 9
1 21 51
1 22 87
1 23 4
1 24 53
1 25 19
1 26 11
1 27 57
1 28 41
1 29 78
1 30 39
1 31 99
1 32 100
1 33 44
1 34 24
1 35 71
1 36 30
1 37 27
1 38 4
1 39 26
1 40 12
1 41 3
1 42 23
1 43 47
1 44 31
1 45 93
1 46 44
1 47 61
1 48 13
1 49 44
1 50 79
1 51 50
1 52 97
1 53 77
1 54 93
1 55 62
1 56 23
1 57 48
1 58 12
1 59 44
1 60 12
1 61 41
1 62 74
1 63 84
1 64 84
1 65 18
1 66 39
1 67 25
1 68 39
1 69 81
1 70 74
1 71 98
1 72 36
1 73 88
1 74 77
1 75 78
1 76 54
1 77 49
1 78 71
1 79 60
1 80 79
1 81 95
1 82 51
1 83 44
1 84 17
1 85 85
1 86 42
1 87 92
1 88 83
1 89 34
1 90 78
1 91 70
1 92 86
1 93 100
1 94 9
1 95 39
1 96 11
1 97 27
1 98 34
1 99 89
1 100 95
1 101 74
1 102 61
1 103 100
1 104 74
1 105 71
1 106 55
1 107 63
1 108 94
1 109 46
1 110 19
1 111 48
1 112 30
1 113 84
1 114 39
1 115 10
1 116 84
1 117 4
1 118 11
1 119 87
1 120 41
1 121 48
1 122 93
1 123 76
1 124 51
1 125 49
1 126 19
1 127 96
1 128 65
1 129 99
1 130 7
1 131 95
1 132 76
1 133 53
1 134 99
1 135 56
1 136 26
1 137 44
1 138 28
1 139 90
1 140 53
1 141 61
1 142 16
1 143 74
1 144 47
1 145 32
1 146 83
1 147 42
1 148 15
1 149 78
1 150 7
1 151 54
1 152 99
1 153 46
1 154 52
1 155 38
1 156 74
1 157 79
1 158 81
1 159 9
2 3 99
2 4 43
2 5 7
2 6 29
2 7 91
2 8 70
2 9 53
2 10 60
2 11 68
2 12 93
2 13 41
2 14 45
2 15 95
2 16 80
2 17 36
2 18 28
2 19 79
2 20 78
2 21 82
2 22 70
2 23 87
2 24 71
2 25 39
2 26 20
2 27 87
2 28 80
2 29 32
2 30 54
2 31 55
2 32 79
2 33 28
2 34 54
2 35 32
2 36 19
2 37 30
2 38 50
2 39 24
2 40 5
2 41 17
2 42 67
2 43 79
2 44 20
2 45 54
2 46 79
2 47 70
2 48 21
2 49 85
2 50 63
2 51 11
2 52 91
2 53 6
2 54 88
2 55 38
2 56 16
2 57 94
2 58 69
2 59 87
2 60 44
2 61 19
2 62 83
2 63 58
2 64 22
2 65 36
2 66 22
2 67 83
2 68 66
2 69 7
2 70 21
2 71 30
2 72 73
2 73 65
2 74 75
2 75 51
2 76 94
2 77 89
2 78 59
2 79 40
2 80 27
2 81 34
2 82 61
2 83 38
2 84 75
2 85 9
2 86 11
2 87 75
2 88 44
2 89 84
2 90 4
2 91 14
2 92 70
2 93 30
2 94 6
2 95 90
2 96 3
2 97 69
2 98 47
2 99 40
2 100 19
2 101 54
2 102 98
2 103 47
2 104 58
2 105 64
2 106 30
2 107 94
2 108 55
2 109 58
2 110 6
2 111 97
2 112 59
2 113 48
2 114 82
2 115 43
2 116 88
2 117 63
2 118 89
2 119 14
2 120 81
2 121 48
2 122 30
2 123 90
2 124 14
2 125 45
2 126 66
2 127 91
2 128 38
2 129 77
2 130 6
2 131 92
2 132 48
2 133 53
2 134 82
2 135 27
2 136 67
2 137 57
2 138 58
2 139 71
2 140 88
2 141 28
2 142 99
2 143 31
2 144 49
2 145 49
2 146 75
2 147 38
2 148 20
2 149 69
2 150 12
2 151 6
2 152 15
2 153 5
2 154 33
2 155 15
2 156 94
2 157 64
2 158 39
2 159 50
3 4 25
3 5 41
3 6 5
3 7 79
3 8 86
3 9 45
3 10 72
3 11 70
3 12 94
3 13 13
3 14 24
3 15 9
3 16 83
3 17 9
3 18 20
3 19 41
3 20 72
3 21 55
3 22 31
3 23 82
3 24 88
3 25 6
3 26 28
3 27 69
3 28 32
3 29 44
3 30 42
3 31 66
3 32 61
3 33 76
3 34 79
3 35 78
3 36 35
3 37 11
3 38 40
3 39 100
3 40 70
3 41 84
3 42 29
3 43 58
3 44 20
3 45 56
3 46 47
3 47 24
3 48 94
3 49 85
3 50 94
3 51 34
3 52 86
3 53 40
3 54 23
3 55 35
3 56 11
3 57 58
3 58 81
3 59 33
3 60 78
3 61 48
3 62 63
3 63 67
3 64 65
3 65 24
3 66 29
3 67 47
3 68 14
3 69 71
3 70 11
3 71 96
3 72 69
3 73 78
3 74 49
3 75 24
3 76 1
3 77 3
3 78 64
3 79 47
3 80 51
3 81 65
3 82 51
3 83 74
3 84 51
3 85 91
3 86 99
3 87 38
3 88 56
3 89 57
3 90 26
3 91 57
3 92 42
3 93 57
3 94 37
3 95 26
3 96 69
3 97 78
3 98 58
3 99 100
3 100 43
3 101 54
3 102 70
3 103 96
