80 3160
0 1 23
0 2 61
0 3 18
0 4 3
0 5 17
0 6 85
0 7 8
0 8 50
0 9 100
0 10 99
0 11 18
0 12 99
0 13 98
0 14 11
0 15 16
0 16 79
0 17 55
0 18 28
0 19 28
0 20 100
0 21 90
0 22 27
0 23 37
0 24 5
0 25 44
0 26 15
0 27 71
0 28 59
0 29 46
0 30 65
0 31 77
0 32 63
0 33 54
0 34 85
0 35 6
0 36 6
0 37 78
0 38 82
0 39 10
0 40 2
0 41 80
0 42 8
0 43 19
0 44 11
0 45 83
0 46 12
0 47 60
0 48 77
0 49 22
0 50 70
0 51 60
0 52 48
0 53 80
0 54 13
0 55 92
0 56 21
0 57 35
0 58 92
0 59 38
0 60 87
0 61 71
0 62 46
0 63 50
0 64 68
0 65 36
0 66 1
0 67 89
0 68 48
0 69 100
0 70 31
0 71 53
0 72 97
0 73 13
0 74 7
0 75 78
0 76 11
0 77 8
0 78 61
0 79 11
1 2 10
1 3 8
1 4 98
1 5 28
1 6 68
1 7 15
1 8 31
1 9 21
1 10 53
1 11 41
1 12 92
1 13 38
1 14 8
1 15 36
1 16 90
1 17 86
1 18 85
1 19 21
1 20 48
1 21 19
1 22 98
1 23 89
1 24 72
1 25 2
1 26 63
1 27 78
1 28 8
1 29 93
1 30 42
1 31 30
1 32 23
1 33 18
1 34 58
1 35 32
1 36 70
1 37 20
1 38 3
1 39 50
1 40 62
1 41 86
1 42 57
1 43 97
1 44 47
1 45 51
1 46 35
1 47 27
1 48 7
1 49 44
1 50 73
1 51 11
1 52 35
1 53 11
1 54 23
1 55 22
1 56 6
1 57 93
1 58 41
1 59 51
1 60 32
1 61 82
1 62 2
1 63 4
1 64 81
1 65 94
1 66 89
1 67 69
1 68 1
1 69 6
1 70 84
1 71 61
1 72 66
1 73 55
1 74 81
1 75 63
1 76 11
1 77 60
1 78 25
1 79 94
2 3 44
2 4 60
2 5 91
2 6 12
2 7 68
2 8 42
2 9 64
2 10 54
2 11 93
2 12 40
2 13 11
2 14 20
2 15 91
2 16 46
2 17 48
2 18 76
2 19 68
2 20 18
2 21 16
2 22 33
2 23 20
2 24 75
2 25 54
2 26 61
2 27 19
2 28 54
2 29 91
2 30 57
2 31 64
2 32 59
2 33 100
2 34 93
2 35 79
2 36 11
2 37 80
2 38 74
2 39 74
2 40 94
2 41 43
2 42 41
2 43 10
2 44 37
2 45 31
2 46 100
2 47 28
2 48 63
2 49 10
2 50 97
2 51 42
2 52 39
2 53 70
2 54 41
2 55 92
2 56 42
2 57 75
2 58 41
2 59 64
2 60 54
2 61 15
2 62 75
2 63 37
2 64 54
2 65 43
2 66 11
2 67 18
2 68 31
2 69 39
2 70 42
2 71 60
2 72 2
2 73 14
2 74 4
2 75 26
2 76 90
2 77 80
2 78 74
2 79 14
3 4 38
3 5 92
3 6 7
3 7 7
3 8 90
3 9 92
3 10 76
3 11 57
3 12 14
3 13 59
3 14 93
3 15 10
3 16 51
3 17 12
3 18 78
3 19 64
3 20 64
3 21 50
3 22 20
3 23 62
3 24 28
3 25 1
3 26 46
3 27 25
3 28 91
3 29 4
3 30 73
3 31 1
3 32 15
3 33 6
3 34 7
3 35 37
3 36 87
3 37 64
3 38 75
3 39 71
3 40 56
3 41 82
3 42 45
3 43 20
3 44 100
3 45 84
3 46 78
3 47 96
3 48 31
3 49 79
3 50 21
3 51 90
3 52 40
3 53 99
3 54 8
3 55 60
3 56 81
3 57 36
3 58 27
3 59 52
3 60 45
3 61 72
3 62 82
3 63 88
3 64 95
3 65 25
3 66 85
3 67 43
3 68 3
3 69 72
3 70 9
3 71 3
3 72 57
3 73 21
3 74 34
3 75 22
3 76 66
