160 12720
0 1 81
0 2 27
0 3 73
0 4 26
0 5 73
0 6 41
0 7 36
0 8 84
0 9 14
0 10 43
0 11 21
0 12 87
0 13 29
0 14 83
0 15 77
0 16 38
0 17 31
0 18 33
0 19 17
0 20 75
0 21 18
0 22 65
0 23 86
0 24 95
0 25 2
0 26 21
0 27 67
0 28 75
0 29 10
0 30 67
0 31 28
0 32 64
0 33 54
0 34 1
0 35 29
0 36 93
0 37 57
0 38 67
0 39 74
0 40 46
0 41 18
0 42 96
0 43 24
0 44 68
0 45 3
0 46 23
0 47 32
0 48 4
0 49 75
0 50 91
0 51 69
0 52 52
0 53 22
0 54 60
0 55 54
0 56 1
0 57 59
0 58 72
0 59 13
0 60 88
0 61 56
0 62 22
0 63 12
0 64 91
0 65 46
0 66 29
0 67 28
0 68 4
0 69 100
0 70 71
0 71 60
0 72 35
0 73 53
0 74 18
0 75 21
0 76 15
0 77 33
0 78 25
0 79 72
0 80 63
0 81 78
0 82 49
0 83 9
0 84 20
0 85 14
0 86 46
0 87 52
0 88 43
0 89 15
0 90 39
0 91 78
0 92 99
0 93 87
0 94 21
0 95 19
0 96 48
0 97 1
0 98 77
0 99 25
0 100 62
0 101 29
0 102 72
0 103 93
0 104 94
0 105 83
0 106 43
0 107 27
0 108 21
0 109 62
0 110 87
0 111 95
0 112 42
0 113 93
0 114 55
0 115 96
0 116 76
0 117 46
0 118 85
0 119 72
0 120 35
0 121 97
0 122 21
0 123 12
0 124 82
0 125 27
0 126 84
0 127 17
0 128 77
0 129 14
0 130 80
0 131 98
0 132 22
0 133 94
0 134 6
0 135 20
0 136 59
0 137 89
0 138 70
0 139 59
0 140 28
0 141 40
0 142 83
0 143 58
0 144 96
0 145 30
0 146 3
0 147 82
0 148 43
0 149 8
0 150 63
0 151 31
0 152 90
0 153 91
0 154 17
0 155 14
0 156 89
0 157 5
0 158 46
0 159 71
1 2 23
1 3 28
1 4 2
1 5 33
1 6 21
1 7 81
1 8 53
1 9 50
1 10 12
1 11 87
1 12 72
1 13 51
1 14 86
1 15 56
1 16 56
1 17 66
1 18 35
1 19 19
1 20 18
1 21 80
1 22 88
1 23 92
1 24 3
1 25 100
1 26 62
1 27 41
1 28 29
1 29 42
1 30 23
1 31 11
1 32 74
1 33 28
1 34 48
1 35 63
1 36 10
1 37 58
1 38 34
1 39 8
1 40 32
1 41 23
1 42 29
1 43 22
1 44 13
1 45 35
1 46 87
1 47 23
1 48 91
1 49 24
1 50 31
1 51 23
1 52 100
1 53 67
1 54 17
1 55 71
1 56 3
1 57 95
1 58 10
1 59 14
1 60 1
1 61 51
1 62 59
1 63 7
1 64 52
1 65 31
1 66 99
1 67 59
1 68 46
1 69 11
1 70 14
1 71 54
1 72 91
1 73 97
1 74 99
1 75 54
1 76 54
1 77 55
1 78 75
1 79 45
1 80 24
1 81 21
1 82 82
1 83 42
1 84 1
1 85 74
1 86 58
1 87 79
1 88 85
1 89 84
1 90 24
1 91 39
1 92 86
1 93 57
1 94 2
1 95 24
1 96 77
1 97 61
1 98 12
1 99 89
1 100 27
1 101 53
1 102 98
1 103 73
1 104 46
1 105 76
1 106 39
1 107 8
1 108 93
1 109 42
1 110 7
1 111 100
1 112 23
1 113 21
1 114 70
1 115 57
1 116 62
1 117 1
1 118 47
1 119 69
1 120 45
1 121 7
1 122 29
1 123 11
1 124 38
1 125 61
1 126 14
1 127 89
1 128 75
1 129 67
1 130 75
1 131 99
1 132 47
1 133 75
1 134 10
1 135 68
1 136 92
1 137 54
1 138 35
1 139 43
1 140 13
1 141 77
1 142 78
1 143 15
1 144 98
1 145 11
1 146 91
1 147 100
1 148 63
1 149 63
1 150 51
1 151 20
1 152 9
1 153 51
1 154 58
1 155 73
1 156 18
1 157 88
1 158 30
1 159 22
2 3 3
2 4 21
2 5 21
2 6 34
2 7 13
2 8 49
2 9 83
2 10 77
2 11 8
2 12 23
2 13 33
2 14 30
2 15 53
2 16 22
2 17 36
2 18 72
2 19 2
2 20 70
2 21 10
2 22 85
2 23 52
2 24 33
2 25 22
2 26 26
2 27 67
2 28 94
2 29 79
2 30 5
2 31 23
2 32 92
2 33 66
2 34 68
2 35 38
2 36 6
2 37 69
2 38 90
2 39 92
2 40 13
2 41 93
2 42 75
2 43 92
2 44 54
2 45 16
2 46 23
2 47 19
2 48 64
2 49 90
2 50 70
2 51 63
2 52 69
2 53 48
2 54 94
2 55 96
2 56 31
2 57 22
2 58 91
2 59 1
2 60 11
2 61 60
2 62 81
2 63 31
2 64 67
2 65 82
2 66 88
2 67 75
2 68 55
2 69 96
2 70 77
2 71 27
2 72 68
2 73 38
2 74 31
2 75 63
2 76 50
2 77 63
2 78 78
2 79 9
2 80 11
2 81 88
2 82 41
2 83 51
2 84 26
2 85 69
2 86 23
2 87 64
2 88 29
2 89 88
2 90 78
2 91 30
2 92 30
2 93 12
2 94 68
2 95 24
2 96 52
2 97 41
2 98 52
2 99 83
2 100 86
2 101 30
2 102 29
2 103 90
2 104 100
2 105 44
2 106 54
2 107 52
2 108 97
2 109 79
2 110 35
2 111 70
2 112 65
2 113 95
2 114 59
2 115 49
2 116 25
2 117 69
2 118 8
2 119 14
2 120 41
2 121 49
2 122 49
2 123 32
2 124 93
2 125 91
2 126 33
2 127 42
2 128 96
2 129 1
2 130 86
2 131 75
2 132 61
2 133 84
2 134 67
2 135 4
2 136 23
2 137 72
2 138 7
2 139 53
2 140 32
2 141 33
2 142 93
2 143 95
2 144 40
2 145 63
2 146 51
2 147 79
2 148 59
2 149 64
2 150 95
2 151 93
2 152 60
2 153 49
2 154 19
2 155 3
2 156 94
2 157 81
2 158 27
2 159 65
3 4 41
3 5 43
3 6 7
3 7 44
3 8 5
3 9 35
3 10 29
3 11 88
3 12 74
3 13 73
3 14 100
3 15 16
3 16 89
3 17 63
3 18 91
3 19 100
3 20 74
3 21 28
3 22 86
3 23 18
3 24 3
3 25 35
3 26 75
3 27 94
3 28 40
3 29 90
3 30 85
3 31 1
3 32 30
3 33 24
3 34 15
3 35 53
3 36 85
3 37 10
3 38 92
3 39 28
3 40 78
3 41 41
3 42 99
3 43 7
3 44 91
3 45 34
3 46 57
3 47 94
3 48 80
3 49 56
3 50 89
3 51 57
3 52 61
3 53 71
3 54 43
3 55 80
3 56 79
3 57 87
3 58 18
3 59 14
3 60 93
3 61 28
3 62 14
3 63 28
3 64 97
3 65 51
3 66 18
3 67 28
3 68 67
3 69 82
3 70 50
3 71 86
3 72 28
3 73 21
3 74 47
3 75 81
3 76 15
3 77 59
3 78 85
3 79 42
3 80 40
3 81 75
3 82 76
3 83 54
3 84 83
3 85 18
3 86 39
3 87 90
3 88 59
3 89 31
3 90 66
3 91 59
3 92 63
3 93 7
3 94 76
3 95 22
3 96 15
3 97 21
3 98 69
3 99 68
3 100 52
3 101 99
3 102 72
3 103 81
3 104 78
3 105 41
3 106 61
3 107 91
3 108 41
3 109 37
3 110 24
3 111 55
3 112 5
3 113 58
3 114 53
3 115 1
3 116 84
3 117 80
3 118 15
3 119 69
3 120 36
3 121 36
3 122 38
3 123 39
3 124 52
3 125 84
3 126 63
3 127 55
3 128 54
3 129 99
3 130 63
3 131 36
3 132 24
3 133 96
3 134 80
3 135 7
3 136 42
3 137 34
3 138 15
3 139 8
3 140 24
3 141 74
3 142 18
3 143 49
3 144 59
3 145 6
3 146 20
3 147 35
3 148 77
3 149 30
3 150 50
3 151 3
3 152 4
3 153 19
3 154 93
3 155 60
3 156 76
3 157 46
3 158 4
3 159 5
4 5 52
