120 7140
0 1 75
0 2 4
0 3 53
0 4 50
0 5 87
0 6 71
0 7 29
0 8 25
0 9 93
0 10 18
0 11 7
0 12 48
0 13 34
0 14 97
0 15 36
0 16 23
0 17 45
0 18 56
0 19 38
0 20 45
0 21 45
0 22 91
0 23 7
0 24 8
0 25 35
0 26 74
0 27 22
0 28 10
0 29 73
0 30 91
0 31 22
0 32 47
0 33 4
0 34 19
0 35 71
0 36 2
0 37 73
0 38 34
0 39 68
0 40 40
0 41 96
0 42 75
0 43 57
0 44 95
0 45 43
0 46 27
0 47 18
0 48 1
0 49 46
0 50 58
0 51 62
0 52 5
0 53 13
0 54 58
0 55 63
0 56 6
0 57 35
0 58 81
0 59 79
0 60 99
0 61 85
0 62 4
0 63 86
0 64 61
0 65 43
0 66 23
0 67 19
0 68 30
0 69 54
0 70 20
0 71 83
0 72 93
0 73 26
0 74 96
0 75 3
0 76 70
0 77 100
0 78 45
0 79 6
0 80 14
0 81 91
0 82 100
0 83 94
0 84 10
0 85 46
0 86 90
0 87 40
0 88 66
0 89 8
0 90 19
0 91 89
0 92 46
0 93 6
0 94 29
0 95 6
0 96 40
0 97 72
0 98 88
0 99 86
0 100 2
0 101 94
0 102 96
0 103 7
0 104 28
0 105 90
0 106 70
0 107 99
0 108 5
0 109 64
0 110 62
0 111 52
0 112 24
0 113 17
0 114 80
0 115 23
0 116 49
0 117 69
0 118 77
0 119 90
1 2 81
1 3 17
1 4 38
1 5 96
1 6 4
1 7 10
1 8 92
1 9 84
1 10 76
1 11 27
1 12 5
1 13 67
1 14 25
1 15 78
1 16 64
1 17 28
1 18 5
1 19 4
1 20 63
1 21 56
1 22 36
1 23 95
1 24 83
1 25 16
1 26 78
1 27 83
1 28 45
1 29 6
1 30 77
1 31 33
1 32 44
1 33 80
1 34 41
1 35 71
1 36 40
1 37 88
1 38 97
1 39 3
1 40 75
1 41 91
1 42 29
1 43 87
1 44 9
1 45 18
1 46 87
1 47 75
1 48 56
1 49 24
1 50 47
1 51 26
1 52 49
1 53 92
1 54 94
1 55 11
1 56 31
1 57 39
1 58 8
1 59 28
1 60 54
1 61 40
1 62 97
1 63 82
1 64 23
1 65 85
1 66 26
1 67 29
1 68 72
1 69 91
1 70 66
1 71 64
1 72 74
1 73 81
1 74 82
1 75 65
1 76 81
1 77 99
1 78 69
1 79 38
1 80 2
1 81 21
1 82 31
1 83 28
1 84 37
1 85 42
1 86 17
1 87 44
1 88 69
1 89 25
1 90 55
1 91 95
1 92 74
1 93 5
1 94 71
1 95 3
1 96 45
1 97 75
1 98 39
1 99 97
1 100 64
1 101 63
1 102 99
1 103 14
1 104 53
1 105 11
1 106 67
1 107 34
1 108 29
1 109 17
1 110 8
1 111 76
1 112 15
1 113 12
1 114 11
1 115 69
1 116 53
1 117 79
1 118 77
1 119 41
2 3 12
2 4 32
2 5 87
2 6 74
2 7 90
2 8 85
2 9 26
