80 3160
0 1 43
0 2 40
0 3 24
0 4 65
0 5 18
0 6 4
0 7 25
0 8 69
0 9 5
0 10 2
0 11 57
0 12 36
0 13 77
0 14 44
0 15 83
0 16 92
0 17 35
0 18 90
0 19 60
0 20 17
0 21 47
0 22 12
0 23 49
0 24 68
0 25 99
0 26 24
0 27 18
0 28 47
0 29 70
0 30 57
0 31 86
0 32 76
0 33 69
0 34 64
0 35 84
0 36 34
0 37 12
0 38 53
0 39 18
0 40 35
0 41 45
0 42 86
0 43 14
0 44 93
0 45 27
0 46 75
0 47 45
0 48 84
0 49 85
0 50 83
0 51 64
0 52 88
0 53 63
0 54 69
0 55 9
0 56 37
0 57 27
0 58 39
0 59 100
0 60 47
0 61 56
0 62 99
0 63 4
0 64 88
0 65 76
0 66 68
0 67 30
0 68 75
0 69 73
0 70 66
0 71 93
0 72 75
0 73 45
0 74 15
0 75 59
0 76 79
0 77 75
0 78 65
0 79 57
1 2 51
1 3 58
1 4 42
1 5 37
1 6 97
1 7 89
1 8 78
1 9 34
1 10 93
1 11 17
1 12 47
1 13 21
1 14 83
1 15 59
1 16 49
1 17 36
1 18 33
1 19 27
1 20 96
1 21 18
1 22 11
1 23 36
1 24 83
1 25 97
1 26 90
1 27 60
1 28 90
1 29 10
1 30 60
1 31 44
1 32 26
1 33 71
1 34 33
1 35 76
1 36 11
1 37 75
1 38 56
1 39 51
1 40 37
1 41 38
1 42 1
1 43 23
1 44 29
1 45 94
1 46 66
1 47 76
1 48 91
1 49 88
1 50 62
1 51 94
1 52 55
1 53 34
1 54 6
1 55 16
1 56 7
1 57 92
1 58 97
1 59 19
1 60 45
1 61 29
1 62 55
1 63 1
1 64 57
1 65 1
1 66 58
1 67 89
1 68 40
1 69 48
1 70 38
1 71 87
1 72 74
1 73 28
1 74 54
1 75 91
1 76 27
1 77 82
1 78 9
1 79 90
2 3 14
2 4 6
2 5 33
2 6 71
2 7 89
2 8 66
2 9 98
2 10 92
2 11 94
2 12 61
2 13 28
2 14 53
2 15 10
2 16 86
2 17 52
2 18 33
2 19 84
2 20 93
2 21 93
2 22 2
2 23 37
2 24 80
2 25 13
2 26 29
2 27 62
2 28 11
2 29 78
2 30 82
2 31 90
2 32 60
2 33 75
2 34 78
2 35 26
2 36 31
2 37 83
2 38 9
2 39 46
2 40 99
2 41 20
2 42 72
2 43 44
2 44 38
2 45 30
2 46 3
2 47 64
2 48 34
2 49 13
2 50 9
2 51 62
2 52 22
2 53 40
2 54 97
2 55 76
2 56 42
2 57 23
2 58 28
2 59 75
2 60 19
2 61 77
2 62 53
2 63 21
2 64 14
2 65 33
2 66 94
2 67 100
2 68 78
2 69 89
2 70 56
2 71 6
2 72 81
2 73 30
2 74 86
2 75 24
2 76 5
2 77 38
2 78 20
2 79 5
3 4 89
3 5 3
3 6 19
3 7 27
3 8 9
3 9 65
3 10 71
3 11 98
3 12 26
3 13 4
3 14 2
3 15 5
3 16 99
3 17 81
3 18 33
3 19 9
3 20 72
3 21 66
3 22 33
3 23 40
3 24 17
3 25 68
3 26 50
3 27 14
3 28 30
3 29 99
3 30 3
3 31 6
3 32 42
3 33 5
3 34 56
3 35 95
3 36 72
3 37 37
3 38 75
3 39 26
3 40 36
3 41 99
3 42 100
3 43 33
3 44 12
3 45 44
3 46 21
3 47 55
3 48 24
3 49 94
3 50 37
3 51 10
3 52 20
3 53 62
3 54 8
3 55 48
3 56 39
3 57 59
3 58 19
3 59 17
3 60 98
3 61 58
3 62 96
3 63 100
3 64 76
3 65 57
3 66 50
3 67 67
3 68 42
3 69 29
3 70 1
3 71 34
3 72 70
3 73 36
3 74 3
3 75 96
3 76 93
3 77 72
3 78 21
3 79 38
4 5 97
4 6 76
4 7 24
4 8 47
4 9 86
4 10 50
4 11 11
4 12 4
4 13 14
4 14 51
4 15 89
4 16 22
4 17 7
4 18 17
4 19 82
4 20 42
4 21 3
4 22 73
4 23 51
4 24 89
4 25 95
4 26 85
4 27 84
4 28 73
4 29 41
4 30 38
4 31 22
4 32 88
4 33 95
4 34 44
4 35 68
4 36 53
4 37 58
4 38 22
4 39 33
4 40 89
4 41 91
4 42 81
4 43 32
4 44 46
4 45 60
4 46 15
4 47 23
4 48 28
4 49 21
4 50 43
4 51 54
4 52 42
4 53 62
4 54 73
4 55 60
4 56 54
4 57 83
4 58 70
4 59 41
4 60 86
4 61 43
4 62 60
4 63 68
4 64 74
4 65 58
4 66 87
4 67 37
4 68 30
4 69 1
4 70 83
4 71 95
4 72 8
4 73 11
4 74 17
4 75 44
4 76 9
4 77 92
4 78 28
4 79 63
5 6 26
5 7 53
5 8 91
5 9 98
5 10 81
5 11 42
5 12 88
5 13 72
5 14 74
5 15 66
5 16 68
5 17 98
5 18 17
5 19 10
5 20 62
5 21 8
5 22 89
5 23 7
5 24 55
5 25 26
5 26 51
5 27 20
5 28 67
5 29 50
5 30 40
5 31 52
5 32 15
5 33 84
5 34 70
5 35 99
5 36 61
5 37 11
5 38 19
5 39 34
5 40 90
5 41 22
5 42 43
5 43 76
5 44 72
5 45 16
5 46 12
5 47 43
5 48 43
5 49 91
5 50 53
5 51 9
5 52 33
5 53 98
5 54 32
5 55 82
5 56 37
5 57 54
5 58 62
5 59 83
5 60 92
5 61 31
5 62 50
5 63 93
5 64 72
5 65 86
5 66 20
5 67 6
5 68 33
5 69 15
5 70 62
5 71 85
5 72 8
5 73 48
5 74 72
5 75 98
5 76 40
5 77 48
5 78 92
5 79 43
6 7 34
6 8 21
6 9 34
6 10 69
6 11 18
6 12 41
6 13 43
6 14 10
6 15 29
6 16 77
6 17 95
6 18 22
6 19 75
6 20 10
6 21 57
6 22 54
6 23 93
6 24 13
6 25 19
6 26 18
6 27 64
6 28 81
6 29 14
6 30 70
6 31 95
6 32 62
6 33 81
6 34 58
