120 7140
0 1 45
0 2 85
0 3 67
0 4 85
0 5 65
0 6 14
0 7 30
0 8 13
0 9 35
0 10 9
0 11 25
0 12 40
0 13 55
0 14 68
0 15 85
0 16 50
0 17 6
0 18 31
0 19 31
0 20 100
0 21 57
0 22 15
0 23 30
0 24 45
0 25 15
0 26 15
0 27 100
0 28 59
0 29 80
0 30 58
0 31 56
0 32 28
0 33 98
0 34 11
0 35 36
0 36 32
0 37 91
0 38 90
0 39 92
0 40 63
0 41 6
0 42 6
0 43 80
0 44 21
0 45 32
0 46 64
0 47 87
0 48 49
0 49 70
0 50 16
0 51 84
0 52 55
0 53 43
0 54 66
0 55 47
0 56 52
0 57 49
0 58 97
0 59 14
0 60 16
0 61 67
0 62 7
0 63 94
0 64 67
0 65 16
0 66 96
0 67 67
0 68 11
0 69 19
0 70 53
0 71 100
0 72 1
0 73 54
0 74 91
0 75 69
0 76 15
0 77 95
0 78 9
0 79 34
0 80 29
0 81 60
0 82 7
0 83 52
0 84 60
0 85 16
0 86 47
0 87 51
0 88 44
0 89 81
0 90 60
0 91 68
0 92 72
0 93 27
0 94 25
0 95 33
0 96 92
0 97 67
0 98 45
0 99 72
0 100 47
0 101 75
0 102 34
0 103 73
0 104 100
0 105 85
0 106 83
0 107 97
0 108 54
0 109 7
0 110 71
0 111 99
0 112 39
0 113 69
0 114 19
0 115 39
0 116 76
0 117 67
0 118 82
0 119 74
1 2 94
1 3 96
1 4 29
1 5 32
1 6 37
1 7 48
1 8 61
1 9 12
1 10 73
1 11 35
1 12 62
1 13 51
1 14 30
1 15 74
1 16 32
1 17 37
1 18 77
1 19 98
1 20 49
1 21 69
1 22 23
1 23 85
1 24 9
1 25 37
1 26 41
1 27 88
1 28 77
1 29 81
1 30 12
1 31 22
1 32 36
1 33 95
1 34 74
1 35 55
1 36 56
1 37 92
1 38 57
1 39 19
1 40 54
1 41 28
1 42 86
1 43 99
1 44 23
1 45 55
1 46 90
1 47 70
1 48 6
1 49 71
1 50 57
1 51 100
1 52 41
1 53 6
1 54 86
1 55 70
1 56 3
1 57 70
1 58 9
1 59 89
1 60 36
1 61 20
1 62 12
1 63 10
1 64 7
1 65 83
1 66 48
1 67 42
1 68 12
1 69 24
1 70 91
1 71 60
1 72 6
1 73 61
1 74 43
1 75 32
1 76 93
1 77 81
1 78 85
1 79 51
1 80 18
1 81 38
1 82 44
1 83 86
1 84 88
1 85 26
1 86 33
1 87 25
1 88 67
1 89 83
1 90 6
1 91 40
1 92 97
1 93 5
1 94 57
1 95 56
1 96 97
1 97 10
1 98 47
1 99 22
1 100 28
1 101 36
1 102 52
1 103 18
1 104 4
1 105 81
1 106 73
1 107 49
1 108 35
1 109 69
1 110 30
1 111 92
1 112 60
1 113 81
1 114 83
1 115 80
1 116 46
1 117 14
1 118 79
1 119 67
2 3 94
2 4 56
2 5 80
2 6 69
2 7 93
2 8 22
2 9 67
2 10 5
2 11 59
2 12 32
2 13 41
2 14 29
2 15 34
2 16 83
2 17 63
2 18 24
2 19 99
2 20 77
2 21 9
2 22 52
2 23 68
2 24 30
2 25 15
2 26 6
2 27 36
2 28 25
2 29 76
2 30 59
2 31 79
2 32 14
2 33 57
2 34 4
2 35 56
2 36 14
2 37 5
2 38 32
2 39 51
2 40 15
2 41 13
2 42 92
2 43 44
2 44 76
2 45 22
2 46 54
2 47 56
2 48 67
2 49 55
2 50 58
2 51 25
2 52 81
2 53 75
2 54 94
2 55 87
2 56 17
2 57 84
2 58 1
2 59 100
2 60 15
2 61 78
2 62 94
2 63 53
2 64 37
2 65 77
2 66 14
2 67 82
2 68 37
2 69 19
2 70 75
2 71 11
2 72 86
2 73 46
2 74 97
2 75 48
2 76 41
2 77 25
2 78 33
2 79 4
2 80 36
2 81 36
2 82 93
2 83 97
2 84 82
2 85 62
2 86 95
2 87 40
2 88 93
2 89 30
2 90 69
2 91 80
2 92 100
2 93 74
2 94 27
2 95 12
2 96 88
2 97 33
2 98 23
2 99 69
2 100 86
2 101 38
2 102 16
2 103 90
2 104 28
2 105 85
2 106 98
2 107 63
2 108 45
2 109 5
2 110 94
2 111 38
2 112 78
2 113 38
2 114 25
2 115 83
2 116 61
2 117 30
2 118 92
2 119 78
3 4 7
3 5 16
3 6 46
3 7 42
3 8 17
3 9 28
3 10 60
3 11 82
3 12 27
