80 3160
0 1 52
0 2 26
0 3 1
0 4 63
0 5 97
0 6 3
0 7 100
0 8 53
0 9 53
0 10 45
0 11 9
0 12 88
0 13 93
0 14 43
0 15 34
0 16 6
0 17 44
0 18 86
0 19 47
0 20 46
0 21 51
0 22 60
0 23 36
0 24 97
0 25 56
0 26 47
0 27 9
0 28 93
0 29 38
0 30 68
0 31 82
0 32 76
0 33 9
0 34 37
0 35 67
0 36 46
0 37 71
0 38 23
0 39 16
0 40 18
0 41 19
0 42 72
0 43 89
0 44 53
0 45 34
0 46 27
0 47 86
0 48 90
0 49 3
0 50 40
0 51 82
0 52 65
0 53 14
0 54 91
0 55 39
0 56 10
0 57 9
0 58 71
0 59 32
0 60 4
0 61 74
0 62 47
0 63 29
0 64 6
0 65 95
0 66 20
0 67 59
0 68 62
0 69 35
0 70 1
0 71 60
0 72 83
0 73 36
0 74 10
0 75 69
0 76 79
0 77 32
0 78 31
0 79 32
1 2 87
1 3 19
1 4 47
1 5 18
1 6 41
1 7 41
1 8 60
1 9 1
1 10 62
1 11 31
1 12 25
1 13 27
1 14 83
1 15 78
1 16 38
1 17 13
1 18 42
1 19 1
1 20 79
1 21 7
1 22 26
1 23 49
1 24 12
1 25 54
1 26 32
1 27 87
1 28 28
1 29 74
1 30 86
1 31 85
1 32 21
1 33 89
1 34 72
1 35 23
1 36 10
1 37 67
1 38 77
1 39 78
1 40 68
1 41 51
1 42 30
1 43 92
1 44 8
1 45 84
1 46 33
1 47 80
1 48 47
1 49 35
1 50 72
1 51 31
1 52 52
1 53 12
1 54 42
1 55 30
1 56 4
1 57 81
1 58 18
1 59 19
1 60 33
1 61 72
1 62 13
1 63 24
1 64 44
1 65 21
1 66 61
1 67 30
1 68 21
1 69 45
1 70 93
1 71 80
1 72 80
1 73 31
1 74 9
1 75 72
1 76 10
1 77 15
1 78 48
1 79 2
2 3 80
2 4 69
2 5 45
2 6 99
2 7 21
2 8 36
2 9 18
2 10 48
2 11 81
2 12 94
2 13 89
2 14 34
2 15 3
2 16 68
2 17 73
2 18 76
2 19 44
2 20 19
2 21 1
2 22 10
2 23 54
2 24 8
2 25 90
2 26 4
2 27 57
2 28 87
2 29 94
2 30 78
2 31 50
2 32 42
2 33 6
2 34 91
2 35 16
2 36 8
2 37 78
2 38 48
2 39 55
2 40 62
2 41 76
2 42 21
2 43 32
2 44 50
2 45 59
2 46 68
2 47 38
2 48 17
2 49 15
2 50 3
2 51 66
2 52 17
2 53 25
2 54 38
2 55 19
2 56 62
2 57 5
2 58 18
2 59 14
2 60 37
2 61 31
2 62 70
2 63 23
2 64 31
2 65 17
2 66 72
2 67 41
2 68 46
2 69 39
2 70 65
2 71 64
2 72 67
2 73 89
2 74 63
2 75 20
2 76 1
2 77 73
2 78 37
2 79 29
3 4 69
3 5 34
3 6 36
3 7 79
3 8 69
3 9 48
3 10 2
3 11 70
3 12 75
3 13 31
3 14 41
3 15 3
3 16 3
3 17 74
3 18 38
3 19 54
3 20 61
3 21 2
3 22 96
3 23 65
3 24 2
3 25 6
3 26 96
3 27 60
3 28 55
3 29 82
3 30 20
3 31 68
3 32 28
3 33 30
3 34 69
3 35 13
3 36 69
3 37 7
3 38 75
3 39 40
3 40 38
3 41 45
3 42 66
3 43 90
3 44 67
3 45 56
3 46 71
