40 780
0 1 93
0 2 68
0 3 58
0 4 95
0 5 78
0 6 10
0 7 33
0 8 39
0 9 7
0 10 43
0 11 45
0 12 59
0 13 72
0 14 4
0 15 21
0 16 6
0 17 73
0 18 50
0 19 37
0 20 69
0 21 84
0 22 55
0 23 100
0 24 70
0 25 82
0 26 53
0 27 39
0 28 98
0 29 73
0 30 66
0 31 41
0 32 34
0 33 52
0 34 49
0 35 92
0 36 56
0 37 45
0 38 16
0 39 61
1 2 90
1 3 96
1 4 72
1 5 96
1 6 26
1 7 86
1 8 58
1 9 15
1 10 45
1 11 69
1 12 96
1 13 21
1 14 52
1 15 86
1 16 81
1 17 84
1 18 34
1 19 77
1 20 7
1 21 36
1 22 88
1 23 56
1 24 2
1 25 78
1 26 60
1 27 36
1 28 81
1 29 20
1 30 77
1 31 18
1 32 99
1 33 81
1 34 79
1 35 69
1 36 71
1 37 54
1 38 91
1 39 26
2 3 50
2 4 40
2 5 16
2 6 61
2 7 32
2 8 13
2 9 29
2 10 11
2 11 14
2 12 58
2 13 1
2 14 9
2 15 86
2 16 34
2 17 43
2 18 73
2 19 37
2 20 20
2 21 58
2 22 66
2 23 91
2 24 76
2 25 32
2 26 77
2 27 44
2 28 28
2 29 45
2 30 39
2 31 21
2 32 15
2 33 50
2 34 9
2 35 94
2 36 46
2 37 22
2 38 45
2 39 12
3 4 95
3 5 37
3 6 2
3 7 14
3 8 30
3 9 21
3 10 96
3 11 86
3 12 23
3 13 38
3 14 21
3 15 3
3 16 20
3 17 69
3 18 6
3 19 17
3 20 36
3 21 34
3 22 38
3 23 8
3 24 3
3 25 28
3 26 70
3 27 83
3 28 70
3 29 78
3 30 8
3 31 84
3 32 88
3 33 42
3 34 74
3 35 63
3 36 8
3 37 7
3 38 39
3 39 100
4 5 96
4 6 37
4 7 45
4 8 98
4 9 84
4 10 11
4 11 59
4 12 27
4 13 94
4 14 8
4 15 25
4 16 46
4 17 74
4 18 100
4 19 96
4 20 97
4 21 32
4 22 7
4 23 62
4 24 65
4 25 48
4 26 15
4 27 57
4 28 46
4 29 53
4 30 64
4 31 23
4 32 2
4 33 88
4 34 68
4 35 64
4 36 9
4 37 78
4 38 20
4 39 96
5 6 8
5 7 38
5 8 83
5 9 37
5 10 47
5 11 11
5 12 65
5 13 99
5 14 54
5 15 71
5 16 23
5 17 34
5 18 91
5 19 90
5 20 26
5 21 59
5 22 62
5 23 88
5 24 16
5 25 31
5 26 5
5 27 38
5 28 68
5 29 95
5 30 32
5 31 50
5 32 42
5 33 9
5 34 17
5 35 14
5 36 22
5 37 36
5 38 83
5 39 39
6 7 14
