80 3160
0 1 73
0 2 39
0 3 13
0 4 22
0 5 53
0 6 52
0 7 34
0 8 47
0 9 45
0 10 70
0 11 86
0 12 68
0 13 98
0 14 73
0 15 36
0 16 32
0 17 12
0 18 90
0 19 11
0 20 70
0 21 84
0 22 23
0 23 73
0 24 78
0 25 40
0 26 76
0 27 29
0 28 81
0 29 67
0 30 20
0 31 38
0 32 48
0 33 26
0 34 73
0 35 28
0 36 47
0 37 35
0 38 86
0 39 15
0 40 32
0 41 23
0 42 95
0 43 4
0 44 72
0 45 88
0 46 40
0 47 83
0 48 62
0 49 84
0 50 55
0 51 60
0 52 94
0 53 66
0 54 74
0 55 52
0 56 36
0 57 57
0 58 5
0 59 69
0 60 52
0 61 32
0 62 36
0 63 47
0 64 32
0 65 62
0 66 42
0 67 19
0 68 29
0 69 55
0 70 57
0 71 27
0 72 39
0 73 94
0 74 86
0 75 26
0 76 45
0 77 90
0 78 74
0 79 97
1 2 2
1 3 50
1 4 25
1 5 77
1 6 11
1 7 15
1 8 29
1 9 28
1 10 70
1 11 67
1 12 30
1 13 9
1 14 93
1 15 32
1 16 35
1 17 74
1 18 34
1 19 75
1 20 45
1 21 16
1 22 94
1 23 11
1 24 91
1 25 27
1 26 56
1 27 80
1 28 74
1 29 9
1 30 34
1 31 79
1 32 7
1 33 51
1 34 42
1 35 53
1 36 74
1 37 45
1 38 14
1 39 79
1 40 87
1 41 11
1 42 17
1 43 80
1 44 21
1 45 70
1 46 37
1 47 100
1 48 69
1 49 32
1 50 98
1 51 83
1 52 20
1 53 88
1 54 25
1 55 64
1 56 37
1 57 60
1 58 55
1 59 77
1 60 50
1 61 31
1 62 84
1 63 70
1 64 48
1 65 51
1 66 78
1 67 30
1 68 72
1 69 86
1 70 14
1 71 35
1 72 85
1 73 67
1 74 94
1 75 42
1 76 8
1 77 98
1 78 44
1 79 53
2 3 52
2 4 40
2 5 40
2 6 73
2 7 50
2 8 69
2 9 15
2 10 74
2 11 29
2 12 7
2 13 69
2 14 99
2 15 51
2 16 46
2 17 54
2 18 92
2 19 10
2 20 31
2 21 50
2 22 59
2 23 33
2 24 97
2 25 62
2 26 19
2 27 44
2 28 32
2 29 78
2 30 58
2 31 84
2 32 41
2 33 100
2 34 36
2 35 98
2 36 41
2 37 90
2 38 38
2 39 90
2 40 77
2 41 4
2 42 10
2 43 82
2 44 82
2 45 40
2 46 87
2 47 35
2 48 99
2 49 10
2 50 3
2 51 64
2 52 79
2 53 91
2 54 12
2 55 87
2 56 28
2 57 11
2 58 4
2 59 40
2 60 77
2 61 21
2 62 41
2 63 29
2 64 61
2 65 53
2 66 20
2 67 54
2 68 75
2 69 16
2 70 18
2 71 99
2 72 51
2 73 1
2 74 58
2 75 6
2 76 55
2 77 41
2 78 11
2 79 60
3 4 53
3 5 91
3 6 38
3 7 41
3 8 45
3 9 91
3 10 64
3 11 61
3 12 4
3 13 58
3 14 68
3 15 65
3 16 58
3 17 24
3 18 85
3 19 35
3 20 10
3 21 88
3 22 75
3 23 100
3 24 78
3 25 69
3 26 91
3 27 46
3 28 99
3 29 2
3 30 72
3 31 85
3 32 49
3 33 16
3 34 3
3 35 40
3 36 67
3 37 20
3 38 64
3 39 61
3 40 19
3 41 38
3 42 76
3 43 10
3 44 43
3 45 33
3 46 19
3 47 77
3 48 44
3 49 52
3 50 97
3 51 44
3 52 85
3 53 38
3 54 71
3 55 87
3 56 9
3 57 15
3 58 36
3 59 70
3 60 96
3 61 28
3 62 94
3 63 88
3 64 19
3 65 55
3 66 50
3 67 7
3 68 90
3 69 63
3 70 60
3 71 41
3 72 89
3 73 77
3 74 4
3 75 93
3 76 84
3 77 15
3 78 26
3 79 54
4 5 70
4 6 38
4 7 77
4 8 62
4 9 40
4 10 26
4 11 1
4 12 14
4 13 90
4 14 39
4 15 83
4 16 73
4 17 24
4 18 24
4 19 6
4 20 43
4 21 83
4 22 93
4 23 94
4 24 40
4 25 45
4 26 14
4 27 72
4 28 4
4 29 1
4 30 27
4 31 21
4 32 53
4 33 94
4 34 94
4 35 70
4 36 78
4 37 62
4 38 58
4 39 90
4 40 47
4 41 37
4 42 84
4 43 88
4 44 56
4 45 10
4 46 80
4 47 76
4 48 16
4 49 91
4 50 56
4 51 72
4 52 47
4 53 97
4 54 25
4 55 75
4 56 8
4 57 98
4 58 36
4 59 4
4 60 91
4 61 24
4 62 8
4 63 21
4 64 49
4 65 39
4 66 74
4 67 7
4 68 92
4 69 53
4 70 53
4 71 83
4 72 7
4 73 9
4 74 47
4 75 77
4 76 83
4 77 28
4 78 92
4 79 23
5 6 81
5 7 63
5 8 87
5 9 18
5 10 74
5 11 18
5 12 98
5 13 21
5 14 30
5 15 12
5 16 57
5 17 38
5 18 60
5 19 6
5 20 72
5 21 7
5 22 85
5 23 23
5 24 75
5 25 34
5 26 2
5 27 44
5 28 44
5 29 79
5 30 2
5 31 65
5 32 96
5 33 51
5 34 76
5 35 12
5 36 17
5 37 62
5 38 68
5 39 83
5 40 14
5 41 33
5 42 44
5 43 88
5 44 56
5 45 55
5 46 83
5 47 70
5 48 59
5 49 4
5 50 58
5 51 8
5 52 47
5 53 96
5 54 1
5 55 26
5 56 71
5 57 25
5 58 75
5 59 19
5 60 18
5 61 55
5 62 52
5 63 19
5 64 53
5 65 72
5 66 70
5 67 91
5 68 12
5 69 95
5 70 3
5 71 96
5 72 91
5 73 52
5 74 60
5 75 9
5 76 6
5 77 13
5 78 64
5 79 27
6 7 41
6 8 66
6 9 81
6 10 28
6 11 67
6 12 77
6 13 74
6 14 86
6 15 41
6 16 98
6 17 74
6 18 39
6 19 94
6 20 71
6 21 66
6 22 63
6 23 24
6 24 83
6 25 33
6 26 46
6 27 58
6 28 97
6 29 57
6 30 41
6 31 95
6 32 70
6 33 64
6 34 100
6 35 54
6 36 74
6 37 79
6 38 78
6 39 12
6 40 95
6 41 50
6 42 99
6 43 99
6 44 63
6 45 30
6 46 60
6 47 19
6 48 62
6 49 94
6 50 56
6 51 8
6 52 48
6 53 39
6 54 60
6 55 57
6 56 58
6 57 76
6 58 99
6 59 86
6 60 12
6 61 46
6 62 8
6 63 9
6 64 63
6 65 41
6 66 29
6 67 52
6 68 81
6 69 74
6 70 91
6 71 76
6 72 68
6 73 71
6 74 80
6 75 26
6 76 93
6 77 87
6 78 70
6 79 41
7 8 74
7 9 72
7 10 45
7 11 55
7 12 62
7 13 66
7 14 69
7 15 40
7 16 50
7 17 100
7 18 52
7 19 9
7 20 100
7 21 12
7 22 67
7 23 30
7 24 75
7 25 15
7 26 81
7 27 7
7 28 3
7 29 29
7 30 16
7 31 49
7 32 20
7 33 69
7 34 31
7 35 88
7 36 18
7 37 59
7 38 30
7 39 52
7 40 18
7 41 14
7 42 2
7 43 64
7 44 56
7 45 91
7 46 93
7 47 88
7 48 37
7 49 16
7 50 23
7 51 11
7 52 55
7 53 23
7 54 81
7 55 81
7 56 65
7 57 68
7 58 77
7 59 26
7 60 78
7 61 90
7 62 48
7 63 86
7 64 87
7 65 16
7 66 3
7 67 35
7 68 75
7 69 52
7 70 54
7 71 48
7 72 85
7 73 37
7 74 2
7 75 41
7 76 99
7 77 21
7 78 68
7 79 8
8 9 99
8 10 10
8 11 80
8 12 47
8 13 100
8 14 90
8 15 41
8 16 25
8 17 67
8 18 42
8 19 83
8 20 73
8 21 98
8 22 84
8 23 52
8 24 35
8 25 83
8 26 5
8 27 22
8 28 69
8 29 81
8 30 63
8 31 72
8 32 6
8 33 10
8 34 83
8 35 60
8 36 66
8 37 53
8 38 63
8 39 34
8 40 26
8 41 14
8 42 32
8 43 46
8 44 7
8 45 99
8 46 38
8 47 96
8 48 47
8 49 56
8 50 73
8 51 74
8 52 50
8 53 67
8 54 10
8 55 3
8 56 13
8 57 68
8 58 87
8 59 91
8 60 97
8 61 57
8 62 59
8 63 73
8 64 20
8 65 85
8 66 8
8 67 55
8 68 87
8 69 85
8 70 24
8 71 1
8 72 35
8 73 64
8 74 47
8 75 68
8 76 94
8 77 21
8 78 52
8 79 15
9 10 42
9 11 79
9 12 47
9 13 14
9 14 52
9 15 26
9 16 99
9 17 37
9 18 56
9 19 35
9 20 85
9 21 98
9 22 87
9 23 52
9 24 32
9 25 47
9 26 45
9 27 55
9 28 86
9 29 80
9 30 78
9 31 83
9 32 98
9 33 53
9 34 74
9 35 94
9 36 58
9 37 40
9 38 75
9 39 27
9 40 11
9 41 50
9 42 28
9 43 87
9 44 47
9 45 10
9 46 46
9 47 86
9 48 37
9 49 46
9 50 6
9 51 54
9 52 71
9 53 61
9 54 51
9 55 47
9 56 100
9 57 26
9 58 86
9 59 69
9 60 21
9 61 7
9 62 10
9 63 30
9 64 67
9 65 37
9 66 70
9 67 61
9 68 74
9 69 60
9 70 59
9 71 100
9 72 25
9 73 100
9 74 60
9 75 83
9 76 47
9 77 29
9 78 2
9 79 65
10 11 97
10 12 42
10 13 10
10 14 26
10 15 52
10 16 23
10 17 48
10 18 79
10 19 24
10 20 10
10 21 65
10 22 96
10 23 8
10 24 36
10 25 83
10 26 1
10 27 66
10 28 49
10 29 22
10 30 38
10 31 98
10 32 63
10 33 19
10 34 68
10 35 66
10 36 5
10 37 39
10 38 22
10 39 39
10 40 23
10 41 8
10 42 6
10 43 77
10 44 89
10 45 32
10 46 69
10 47 84
10 48 67
10 49 24
10 50 50
10 51 9
10 52 8
10 53 74
10 54 64
10 55 34
10 56 55
10 57 3
10 58 64
10 59 83
10 60 93
10 61 37
10 62 71
10 63 34
10 64 63
10 65 29
10 66 64
10 67 37
10 68 64
10 69 6
10 70 90
10 71 93
10 72 92
10 73 59
10 74 24
10 75 27
10 76 87
10 77 77
10 78 17
10 79 74
11 12 89
11 13 68
11 14 40
11 15 90
11 16 45
11 17 6
11 18 13
11 19 48
11 20 48
11 21 69
11 22 77
11 23 9
11 24 1
11 25 58
11 26 1
11 27 13
11 28 55
11 29 50
11 30 2
11 31 76
11 32 61
11 33 56
11 34 24
11 35 91
11 36 41
11 37 51
11 38 14
11 39 85
11 40 81
11 41 78
11 42 7
11 43 71
11 44 13
11 45 39
11 46 64
11 47 2
11 48 7
11 49 39
11 50 72
11 51 71
11 52 48
11 53 29
11 54 49
11 55 11
11 56 24
11 57 52
11 58 96
11 59 36
11 60 10
11 61 2
11 62 32
11 63 12
11 64 4
11 65 3
11 66 57
11 67 68
11 68 100
11 69 26
11 70 4
11 71 62
11 72 42
11 73 43
11 74 1
11 75 71
11 76 19
11 77 35
11 78 69
11 79 86
12 13 8
12 14 28
12 15 39
12 16 93
12 17 25
12 18 29
12 19 9
12 20 84
12 21 96
12 22 75
12 23 77
12 24 44
12 25 62
12 26 43
12 27 86
12 28 30
12 29 87
12 30 97
12 31 21
12 32 32
12 33 50
12 34 27
12 35 42
12 36 97
12 37 53
12 38 80
12 39 31
12 40 2
12 41 23
12 42 20
12 43 30
12 44 17
12 45 96
12 46 44
12 47 41
12 48 51
12 49 95
12 50 32
12 51 12
12 52 1
12 53 88
12 54 71
12 55 83
12 56 12
12 57 63
12 58 17
12 59 17
12 60 70
12 61 22
12 62 2
12 63 23
12 64 46
12 65 98
12 66 48
12 67 80
12 68 41
12 69 10
12 70 7
12 71 32
12 72 42
12 73 57
12 74 48
12 75 33
12 76 57
12 77 75
12 78 13
12 79 21
13 14 32
13 15 81
13 16 53
13 17 81
13 18 59
13 19 3
13 20 48
13 21 85
13 22 25
13 23 1
13 24 53
13 25 24
13 26 30
13 27 31
13 28 8
13 29 100
13 30 19
13 31 7
13 32 37
13 33 81
13 34 64
13 35 27
13 36 84
13 37 70
13 38 23
13 39 64
13 40 36
13 41 60
13 42 23
13 43 22
13 44 79
13 45 26
13 46 100
13 47 50
13 48 90
13 49 41
13 50 4
13 51 23
13 52 44
13 53 86
13 54 80
13 55 53
13 56 64
13 57 96
13 58 79
13 59 53
13 60 21
13 61 70
13 62 35
13 63 23
13 64 20
13 65 95
13 66 60
13 67 21
13 68 35
13 69 66
13 70 41
13 71 11
13 72 88
13 73 83
13 74 11
13 75 21
13 76 7
13 77 28
13 78 89
13 79 54
14 15 90
14 16 79
14 17 73
14 18 26
14 19 1
14 20 64
14 21 83
14 22 31
14 23 43
14 24 64
14 25 99
14 26 73
14 27 18
14 28 48
14 29 14
14 30 9
14 31 78
14 32 16
14 33 7
14 34 25
14 35 28
14 36 67
14 37 78
14 38 85
14 39 26
14 40 74
14 41 1
14 42 99
14 43 53
14 44 37
14 45 26
14 46 87
14 47 59
14 48 28
14 49 52
14 50 25
14 51 36
14 52 93
14 53 2
14 54 60
14 55 49
14 56 61
14 57 9
14 58 82
14 59 89
14 60 5
14 61 86
14 62 65
14 63 61
14 64 77
14 65 8
14 66 10
14 67 8
14 68 99
14 69 3
14 70 5
14 71 23
14 72 78
14 73 69
14 74 26
14 75 69
14 76 87
14 77 46
14 78 96
14 79 77
15 16 20
15 17 62
15 18 56
