120 7140
0 1 76
0 2 91
0 3 86
0 4 90
0 5 99
0 6 74
0 7 25
0 8 85
0 9 1
0 10 50
0 11 81
0 12 67
0 13 56
0 14 96
0 15 81
0 16 43
0 17 100
0 18 31
0 19 56
0 20 41
0 21 97
0 22 54
0 23 49
0 24 83
0 25 84
0 26 85
0 27 30
0 28 2
0 29 5
0 30 23
0 31 53
0 32 20
0 33 17
0 34 47
0 35 43
0 36 58
0 37 6
0 38 76
0 39 17
0 40 89
0 41 53
0 42 37
0 43 55
0 44 93
0 45 99
0 46 15
0 47 13
0 48 53
0 49 13
0 50 56
0 51 40
0 52 97
0 53 38
0 54 98
0 55 76
0 56 58
0 57 95
0 58 43
0 59 100
0 60 68
0 61 65
0 62 10
0 63 60
0 64 74
0 65 83
0 66 23
0 67 8
0 68 35
0 69 29
0 70 8
0 71 92
0 72 68
0 73 12
0 74 77
0 75 34
0 76 77
0 77 53
0 78 76
0 79 42
0 80 38
0 81 65
0 82 24
0 83 92
0 84 80
0 85 14
0 86 47
0 87 24
0 88 63
0 89 93
0 90 20
0 91 90
0 92 83
0 93 43
0 94 84
0 95 78
0 96 45
0 97 67
0 98 13
0 99 53
0 100 26
0 101 90
0 102 3
0 103 65
0 104 65
0 105 28
0 106 23
0 107 11
0 108 19
0 109 76
0 110 11
0 111 49
0 112 73
0 113 10
0 114 59
0 115 44
0 116 31
0 117 46
0 118 65
0 119 76
1 2 43
1 3 89
1 4 50
1 5 41
1 6 23
1 7 54
1 8 40
1 9 41
1 10 86
1 11 66
1 12 99
1 13 43
1 14 93
1 15 65
1 16 51
1 17 100
1 18 5
1 19 10
1 20 42
1 21 47
1 22 44
1 23 72
1 24 95
1 25 39
1 26 92
1 27 28
1 28 64
1 29 55
1 30 1
1 31 73
1 32 61
1 33 9
1 34 87
1 35 75
1 36 29
1 37 8
1 38 60
1 39 25
1 40 12
1 41 56
1 42 46
1 43 70
1 44 82
1 45 53
1 46 31
1 47 31
1 48 4
1 49 41
1 50 26
1 51 83
1 52 96
1 53 34
1 54 80
1 55 28
1 56 91
1 57 14
1 58 72
1 59 28
1 60 89
1 61 57
1 62 73
1 63 55
1 64 72
1 65 94
1 66 31
1 67 53
1 68 21
1 69 35
1 70 42
1 71 73
1 72 28
1 73 73
1 74 75
1 75 22
1 76 58
1 77 20
1 78 49
1 79 14
1 80 18
1 81 29
1 82 97
1 83 15
1 84 74
1 85 5
1 86 73
1 87 73
1 88 62
1 89 26
1 90 84
1 91 42
1 92 100
1 93 77
1 94 33
1 95 81
1 96 3
1 97 71
1 98 17
1 99 38
1 100 32
1 101 51
1 102 27
1 103 70
1 104 39
1 105 10
1 106 1
1 107 65
1 108 34
1 109 69
1 110 77
1 111 99
1 112 10
1 113 5
1 114 30
1 115 64
1 116 47
1 117 42
1 118 21
1 119 30
2 3 76
2 4 90
