120 7140
0 1 7
0 2 58
0 3 40
0 4 56
0 5 44
0 6 88
0 7 6
0 8 51
0 9 20
0 10 19
0 11 88
0 12 59
0 13 53
0 14 14
0 15 85
0 16 45
0 17 85
0 18 4
0 19 96
0 20 2
0 21 93
0 22 74
0 23 52
0 24 72
0 25 77
0 26 98
0 27 98
0 28 93
0 29 75
0 30 37
0 31 10
0 32 32
0 33 7
0 34 94
0 35 50
0 36 61
0 37 88
0 38 79
0 39 16
0 40 22
0 41 80
0 42 54
0 43 81
0 44 74
0 45 10
0 46 8
0 47 83
0 48 99
0 49 85
0 50 98
0 51 59
0 52 94
0 53 89
0 54 8
0 55 73
0 56 84
0 57 60
0 58 76
0 59 24
0 60 85
0 61 44
0 62 66
0 63 77
0 64 78
0 65 29
0 66 32
0 67 18
0 68 95
0 69 71
0 70 78
0 71 77
0 72 43
0 73 39
0 74 87
0 75 67
0 76 19
0 77 93
0 78 9
0 79 56
0 80 59
0 81 80
0 82 93
0 83 16
0 84 93
0 85 8
0 86 61
0 87 22
0 88 74
0 89 38
0 90 17
0 91 10
0 92 3
0 93 24
0 94 80
0 95 40
0 96 4
0 97 100
0 98 58
0 99 54
0 100 21
0 101 26
0 102 9
0 103 93
0 104 32
0 105 21
0 106 87
0 107 22
0 108 23
0 109 83
0 110 36
0 111 4
0 112 36
0 113 70
0 114 56
0 115 83
0 116 85
0 117 31
0 118 48
0 119 91
1 2 100
1 3 100
1 4 42
1 5 7
1 6 34
1 7 22
1 8 70
1 9 92
1 10 18
1 11 67
1 12 30
1 13 22
1 14 88
1 15 60
1 16 73
1 17 95
1 18 4
1 19 12
1 20 6
1 21 31
1 22 16
1 23 92
1 24 96
1 25 67
1 26 28
1 27 24
1 28 67
1 29 15
1 30 41
1 31 46
1 32 18
1 33 31
1 34 55
1 35 60
1 36 63
1 37 58
1 38 81
1 39 70
1 40 86
1 41 18
1 42 5
1 43 12
1 44 46
1 45 66
1 46 7
1 47 2
1 48 52
1 49 55
1 50 90
1 51 5
1 52 76
1 53 34
1 54 88
1 55 9
1 56 14
1 57 21
1 58 63
1 59 99
1 60 4
1 61 19
1 62 96
1 63 32
1 64 90
1 65 46
1 66 82
1 67 88
1 68 64
1 69 57
1 70 11
1 71 33
1 72 90
1 73 6
1 74 73
1 75 52
1 76 64
1 77 96
1 78 7
1 79 8
1 80 20
1 81 70
1 82 3
1 83 43
1 84 3
1 85 96
1 86 100
1 87 44
1 88 43
1 89 7
1 90 18
1 91 70
1 92 68
1 93 31
1 94 87
1 95 71
1 96 38
1 97 18
1 98 66
1 99 47
1 100 15
1 101 87
1 102 35
1 103 3
1 104 85
1 105 14
1 106 11
1 107 84
1 108 23
1 109 64
1 110 60
1 111 29
1 112 46
1 113 60
1 114 22
1 115 60
1 116 73
1 117 48
1 118 10
1 119 96
2 3 23
2 4 45
2 5 48
2 6 9
2 7 3
2 8 34
2 9 13
2 10 84
2 11 18
2 12 13
2 13 55
2 14 96
2 15 80
2 16 33
2 17 27
2 18 34
2 19 2
2 20 37
2 21 50
2 22 43
2 23 51
2 24 100
2 25 40
2 26 27
2 27 9
2 28 47
2 29 40
2 30 89
2 31 11
2 32 26
2 33 91
2 34 30
2 35 27
2 36 77
2 37 25
2 38 98
2 39 15
2 40 24
2 41 97
2 42 38
2 43 58
2 44 47
2 45 74
2 46 2
2 47 83
2 48 88
2 49 40
2 50 7
2 51 23
2 52 27
2 53 77
2 54 1
2 55 61
2 56 63
2 57 77
2 58 18
2 59 6
2 60 64
2 61 96
2 62 23
2 63 29
2 64 17
2 65 24
2 66 18
2 67 30
2 68 37
2 69 75
2 70 92
2 71 73
2 72 44
2 73 1
2 74 40
2 75 72
2 76 61
2 77 28
2 78 10
2 79 100
2 80 36
2 81 11
2 82 29
2 83 56
2 84 94
2 85 30
2 86 2
2 87 13
2 88 40
2 89 29
2 90 67
2 91 54
2 92 72
2 93 53
2 94 12
2 95 70
2 96 97
2 97 1
2 98 6
2 99 98
2 100 76
2 101 66
2 102 55
2 103 24
2 104 13
2 105 57
2 106 89
2 107 46
2 108 76
2 109 39
2 110 59
2 111 19
2 112 38
2 113 22
2 114 33
2 115 56
2 116 4
2 117 100
2 118 54
2 119 88
3 4 63
3 5 18
3 6 15
3 7 58
3 8 30
3 9 48
3 10 98
3 11 17
3 12 23
3 13 58
3 14 98
3 15 100
3 16 100
3 17 61
3 18 88
3 19 27
3 20 6
3 21 25
3 22 89
3 23 74
3 24 44
3 25 89
3 26 52
3 27 17
3 28 62
3 29 6
3 30 39
3 31 11
3 32 8
3 33 37
3 34 37
3 35 33
3 36 44
3 37 36
3 38 53
3 39 15
3 40 93
3 41 35
3 42 85
3 43 65
3 44 6
3 45 13
3 46 20
3 47 17
3 48 76
3 49 50
3 50 95
3 51 53
3 52 2
3 53 61
3 54 71
3 55 24
3 56 81
3 57 7
3 58 3
3 59 57
3 60 54
3 61 24
3 62 32
3 63 88
3 64 39
3 65 52
3 66 44
3 67 34
3 68 5
3 69 53
