120 7140
0 1 42
0 2 76
0 3 70
0 4 85
0 5 13
0 6 92
0 7 65
0 8 28
0 9 69
0 10 54
0 11 83
0 12 4
0 13 64
0 14 30
0 15 57
0 16 43
0 17 46
0 18 12
0 19 1
0 20 49
0 21 82
0 22 15
0 23 64
0 24 98
0 25 96
0 26 29
0 27 56
0 28 77
0 29 12
0 30 27
0 31 76
0 32 33
0 33 76
0 34 10
0 35 7
0 36 68
0 37 38
0 38 90
0 39 54
0 40 83
0 41 42
0 42 7
0 43 61
0 44 28
0 45 7
0 46 32
0 47 45
0 48 99
0 49 69
0 50 44
0 51 34
0 52 30
0 53 100
0 54 63
0 55 2
0 56 68
0 57 23
0 58 84
0 59 24
0 60 7
0 61 88
0 62 10
0 63 35
0 64 43
0 65 45
0 66 98
0 67 85
0 68 98
0 69 59
0 70 80
0 71 54
0 72 66
0 73 34
0 74 85
0 75 77
0 76 72
0 77 11
0 78 80
0 79 70
0 80 65
0 81 15
0 82 3
0 83 34
0 84 82
0 85 67
0 86 34
0 87 63
0 88 100
0 89 53
0 90 1
0 91 99
0 92 50
0 93 43
0 94 1
0 95 58
0 96 67
0 97 84
0 98 59
0 99 99
0 100 69
0 101 38
0 102 56
0 103 32
0 104 26
0 105 13
0 106 96
0 107 98
0 108 41
0 109 80
0 110 82
0 111 81
0 112 90
0 113 2
0 114 61
0 115 91
0 116 62
0 117 29
0 118 54
0 119 64
1 2 48
1 3 57
1 4 30
1 5 31
1 6 13
1 7 93
1 8 5
1 9 97
1 10 60
1 11 3
1 12 88
1 13 3
1 14 63
1 15 99
1 16 95
1 17 28
1 18 3
1 19 49
1 20 81
1 21 95
1 22 34
1 23 71
1 24 91
1 25 71
1 26 57
1 27 95
1 28 36
1 29 4
1 30 58
1 31 49
1 32 52
1 33 59
1 34 90
1 35 84
1 36 82
1 37 64
1 38 66
1 39 66
1 40 18
1 41 85
1 42 62
1 43 6
1 44 80
1 45 63
1 46 50
1 47 92
1 48 89
1 49 30
1 50 39
1 51 53
1 52 27
1 53 42
1 54 34
1 55 70
