160 12720
0 1 16
0 2 6
0 3 69
0 4 48
0 5 14
0 6 18
0 7 9
0 8 18
0 9 11
0 10 8
0 11 77
0 12 81
0 13 42
0 14 70
0 15 21
0 16 19
0 17 82
0 18 99
0 19 82
0 20 72
0 21 98
0 22 70
0 23 96
0 24 75
0 25 51
0 26 36
0 27 93
0 28 52
0 29 72
0 30 100
0 31 67
0 32 99
0 33 89
0 34 4
0 35 19
0 36 29
0 37 2
0 38 65
0 39 95
0 40 56
0 41 36
0 42 95
0 43 87
0 44 58
0 45 66
0 46 100
0 47 23
0 48 76
0 49 41
0 50 68
0 51 92
0 52 50
0 53 3
0 54 6
0 55 4
0 56 38
0 57 61
0 58 41
0 59 82
0 60 62
0 61 8
0 62 32
0 63 98
0 64 29
0 65 12
0 66 92
0 67 35
0 68 99
0 69 56
0 70 7
0 71 47
0 72 9
0 73 49
0 74 35
0 75 73
0 76 87
0 77 49
0 78 79
0 79 75
0 80 41
0 81 76
0 82 9
0 83 24
0 84 6
0 85 87
0 86 4
0 87 84
0 88 14
0 89 94
0 90 59
0 91 55
0 92 76
0 93 37
0 94 72
0 95 14
0 96 83
0 97 35
0 98 89
0 99 40
0 100 2
0 101 41
0 102 99
0 103 33
0 104 71
0 105 91
0 106 44
0 107 43
0 108 46
0 109 86
0 110 24
0 111 47
0 112 70
0 113 28
0 114 97
0 115 62
0 116 64
0 117 28
0 118 86
0 119 45
0 120 24
0 121 56
0 122 8
0 123 14
0 124 65
0 125 76
0 126 61
0 127 33
0 128 13
0 129 39
0 130 4
0 131 34
0 132 60
0 133 21
0 134 26
0 135 49
0 136 95
0 137 11
0 138 76
0 139 51
0 140 10
0 141 75
0 142 9
0 143 80
0 144 77
0 145 30
0 146 48
0 147 14
0 148 92
0 149 36
0 150 77
0 151 58
0 152 46
0 153 35
0 154 40
0 155 4
0 156 7
0 157 78
0 158 36
0 159 41
1 2 11
1 3 92
1 4 6
1 5 45
1 6 72
1 7 1
1 8 27
1 9 35
1 10 100
1 11 31
1 12 22
1 13 84
1 14 28
1 15 94
1 16 33
1 17 73
1 18 53
1 19 86
1 20 37
1 21 94
1 22 29
1 23 32
1 24 16
1 25 2
1 26 25
1 27 86
1 28 52
1 29 79
1 30 42
1 31 72
1 32 22
1 33 85
1 34 13
1 35 97
1 36 37
1 37 1
1 38 7
1 39 72
1 40 59
1 41 55
1 42 54
1 43 36
1 44 42
1 45 85
1 46 28
1 47 89
1 48 67
1 49 44
1 50 57
1 51 99
1 52 83
1 53 71
1 54 36
1 55 73
1 56 21
1 57 14
1 58 10
1 59 81
1 60 63
1 61 21
1 62 28
1 63 83
1 64 99
1 65 100
1 66 38
1 67 50
1 68 38
1 69 60
1 70 81
1 71 48
1 72 52
1 73 17
1 74 85
1 75 82
1 76 85
1 77 52
1 78 43
1 79 78
1 80 85
1 81 79
1 82 46
1 83 21
1 84 76
1 85 10
1 86 82
1 87 21
1 88 5
1 89 7
1 90 15
1 91 81
1 92 95
1 93 1
1 94 99
1 95 99
1 96 77
1 97 52
1 98 28
1 99 95
1 100 61
1 101 66
1 102 82
1 103 76
1 104 99
1 105 25
1 106 94
1 107 72
1 108 40
1 109 55
1 110 5
1 111 33
1 112 69
1 113 34
1 114 32
1 115 97
1 116 36
1 117 81
1 118 64
1 119 42
1 120 31
1 121 42
1 122 50
1 123 12
1 124 16
1 125 89
1 126 41
1 127 7
1 128 79
1 129 76
1 130 33
1 131 91
1 132 68
1 133 94
1 134 35
1 135 17
1 136 62
1 137 8
1 138 90
1 139 28
1 140 39
1 141 96
1 142 64
1 143 39
1 144 34
1 145 33
1 146 98
1 147 59
1 148 38
1 149 68
1 150 53
1 151 41
1 152 48
1 153 58
1 154 89
1 155 62
1 156 73
1 157 20
1 158 63
1 159 2
2 3 25
2 4 64
2 5 54
2 6 96
2 7 67
2 8 56
2 9 39
2 10 93
2 11 77
2 12 93
2 13 49
2 14 28
2 15 16
2 16 30
2 17 80
2 18 54
2 19 33
2 20 32
2 21 100
2 22 61
2 23 60
2 24 59
2 25 28
2 26 41
2 27 13
2 28 81
2 29 67
2 30 20
2 31 72
2 32 95
2 33 77
2 34 98
2 35 60
2 36 94
2 37 17
2 38 87
2 39 37
2 40 78
2 41 57
2 42 5
2 43 27
2 44 85
2 45 51
2 46 58
2 47 75
2 48 62
2 49 57
2 50 37
2 51 25
2 52 86
2 53 24
2 54 58
2 55 97
2 56 62
2 57 63
2 58 32
2 59 74
2 60 3
2 61 37
2 62 36
2 63 12
2 64 6
2 65 81
2 66 6
2 67 100
2 68 58
2 69 79
2 70 59
2 71 92
2 72 48
2 73 62
2 74 7
2 75 55
2 76 87
2 77 15
2 78 26
2 79 91
2 80 83
2 81 17
2 82 90
2 83 61
2 84 98
2 85 93
2 86 21
2 87 19
2 88 66
2 89 9
2 90 79
2 91 18
2 92 23
2 93 55
2 94 47
2 95 91
2 96 5
2 97 98
2 98 64
2 99 65
2 100 47
2 101 39
2 102 17
2 103 27
2 104 76
2 105 68
2 106 52
2 107 2
2 108 21
2 109 56
2 110 18
2 111 83
2 112 86
2 113 73
2 114 62
2 115 29
2 116 49
2 117 32
2 118 88
2 119 36
2 120 54
2 121 27
2 122 69
2 123 31
2 124 49
2 125 65
2 126 39
2 127 31
2 128 35
2 129 2
2 130 63
2 131 59
2 132 76
2 133 10
2 134 98
2 135 66
2 136 93
2 137 68
2 138 78
2 139 15
2 140 8
2 141 22
2 142 73
2 143 4
2 144 76
2 145 26
2 146 28
2 147 87
2 148 14
2 149 6
2 150 70
2 151 86
2 152 88
2 153 73
2 154 96
2 155 44
2 156 35
2 157 66
2 158 91
2 159 83
3 4 84
3 5 48
3 6 78
3 7 79
3 8 59
3 9 51
3 10 26
3 11 81
3 12 30
3 13 13
3 14 94
3 15 62
3 16 1
3 17 16
3 18 99
3 19 96
3 20 63
3 21 4
3 22 34
3 23 19
3 24 11
3 25 37
3 26 54
3 27 41
3 28 91
3 29 35
3 30 51
3 31 93
3 32 36
3 33 87
3 34 61
3 35 11
3 36 84
3 37 13
3 38 52
3 39 98
3 40 63
3 41 24
3 42 59
3 43 95
3 44 30
3 45 74
3 46 59
3 47 4
3 48 91
3 49 98
3 50 86
3 51 3
3 52 59
3 53 85
3 54 100
3 55 29
3 56 46
3 57 72
3 58 67
3 59 4
3 60 72
3 61 91
3 62 48
3 63 28
3 64 60
3 65 5
3 66 35
3 67 62
3 68 27
3 69 18
3 70 53
3 71 76
3 72 41
3 73 91
3 74 39
3 75 68
3 76 75
3 77 42
3 78 5
3 79 98
3 80 27
3 81 37
3 82 99
3 83 22
3 84 47
3 85 93
3 86 92
3 87 68
3 88 92
3 89 41
3 90 26
3 91 13
3 92 39
3 93 42
3 94 46
3 95 41
3 96 84
3 97 35
3 98 21
3 99 83
3 100 36
3 101 1
3 102 54
3 103 62
3 104 27
3 105 83
3 106 58
3 107 66
3 108 87
3 109 89
3 110 8
3 111 53
3 112 51
3 113 52
3 114 24
3 115 56
3 116 30
3 117 88
3 118 55
3 119 25
3 120 55
3 121 23
3 122 80
3 123 88
3 124 91
3 125 75
3 126 61
3 127 37
3 128 26
3 129 64
3 130 45
3 131 79
3 132 82
3 133 55
3 134 68
3 135 58
3 136 5
3 137 65
3 138 21
3 139 10
3 140 80
3 141 100
3 142 50
3 143 46
3 144 60
3 145 88
3 146 58
3 147 97
3 148 47
3 149 9
3 150 90
3 151 38
3 152 94
3 153 77
3 154 82
3 155 1
3 156 30
3 157 66
3 158 54
3 159 74
4 5 92
4 6 42
4 7 54
4 8 63
4 9 67
4 10 77
4 11 51
4 12 92
4 13 53
4 14 74
4 15 25
4 16 83
4 17 50
4 18 43
4 19 32
4 20 1
4 21 56
4 22 11
4 23 54
4 24 85
4 25 74
4 26 83
4 27 15
4 28 73
4 29 49
4 30 85
4 31 85
4 32 87
4 33 2
4 34 12
4 35 38
4 36 40
4 37 81
4 38 31
4 39 57
4 40 59
4 41 4
4 42 6
4 43 75
4 44 68
4 45 19
4 46 22
4 47 33
4 48 55
4 49 10
4 50 44
4 51 12
4 52 34
4 53 86
4 54 55
4 55 9
4 56 34
4 57 40
4 58 37
4 59 8
4 60 72
4 61 88
4 62 39
4 63 71
4 64 86
4 65 68
4 66 55
4 67 90
4 68 77
4 69 85
4 70 1
4 71 51
4 72 19
4 73 28
4 74 35
4 75 95
4 76 80
4 77 77
4 78 64
4 79 67
4 80 31
4 81 100
4 82 68
4 83 11
4 84 38
4 85 76
4 86 21
4 87 22
4 88 65
4 89 90
4 90 57
4 91 90
4 92 8
4 93 67
4 94 35
4 95 86
4 96 93
4 97 94
4 98 46
4 99 78
4 100 96
4 101 55
4 102 27
4 103 27
4 104 61
4 105 5
4 106 4
4 107 54
4 108 68
4 109 12
4 110 59
4 111 17
4 112 77
4 113 77
4 114 46
4 115 36
4 116 97
4 117 82
4 118 98
4 119 57
4 120 80
4 121 19
4 122 78
4 123 5
4 124 91
4 125 96
4 126 57
4 127 96
4 128 20
4 129 8
4 130 11
4 131 100
4 132 97
4 133 69
4 134 83
4 135 98
4 136 28
4 137 85
4 138 11
4 139 31
4 140 70
4 141 1
4 142 75
4 143 2
4 144 45
4 145 38
4 146 72
4 147 21
4 148 85
4 149 2
4 150 56
4 151 41
4 152 100
4 153 1
4 154 69
4 155 6
4 156 55
4 157 100
4 158 21
4 159 52
5 6 4
5 7 49
5 8 10
5 9 37
5 10 82
5 11 80
5 12 3
5 13 82
5 14 16
5 15 89
5 16 41
5 17 97
5 18 75
5 19 31
5 20 50
5 21 25
5 22 31
5 23 50
5 24 78
5 25 26
5 26 9
5 27 16
5 28 23
5 29 47
5 30 35
5 31 75
5 32 77
5 33 33
5 34 43
5 35 11
5 36 65
5 37 51
5 38 4
5 39 85
5 40 67
5 41 14
5 42 36
5 43 22
5 44 79
5 45 2
5 46 68
5 47 4
5 48 51
5 49 11
5 50 1
5 51 54
5 52 24
5 53 63
5 54 8
5 55 29
5 56 90
5 57 98
5 58 68
5 59 92
5 60 69
5 61 37
5 62 89
5 63 69
5 64 18
5 65 32
5 66 41
5 67 62
5 68 57
5 69 48
5 70 55
5 71 77
5 72 8
5 73 98
5 74 73
5 75 19
5 76 19
5 77 85
5 78 4
5 79 45
5 80 26
5 81 57
5 82 53
5 83 81
5 84 54
5 85 50
5 86 80
5 87 39
5 88 75
5 89 3
5 90 64
5 91 35
5 92 64
5 93 100
5 94 39
5 95 93
5 96 23
5 97 4
5 98 11
5 99 47
5 100 28
5 101 1
5 102 68
5 103 13
5 104 46
5 105 8
5 106 70
5 107 6
5 108 66
5 109 80
5 110 36
5 111 69
5 112 65
5 113 17
5 114 39
5 115 15
5 116 98
5 117 23
5 118 4
5 119 69
5 120 40
5 121 80
5 122 52
5 123 62
5 124 83
5 125 81
5 126 49
5 127 74
5 128 46
5 129 35
5 130 31
5 131 90
5 132 45
5 133 4
5 134 2
5 135 96
5 136 8
5 137 37
5 138 90
5 139 4
5 140 4
5 141 17
5 142 41
5 143 40
5 144 12
5 145 38
5 146 62
5 147 97
5 148 69
5 149 53
5 150 30
5 151 41
5 152 45
5 153 39
5 154 29
5 155 66
5 156 40
5 157 41
5 158 74
5 159 34
6 7 40
6 8 12
6 9 18
6 10 82
6 11 40
6 12 87
6 13 16
6 14 14
6 15 96
6 16 84
6 17 29
6 18 75
6 19 27
6 20 9
6 21 36
6 22 71
6 23 33
6 24 59
6 25 87
6 26 32
6 27 74
6 28 90
6 29 96
6 30 74
6 31 76
6 32 58
6 33 76
6 34 69
6 35 54
6 36 64
6 37 16
6 38 95
6 39 76
6 40 95
6 41 55
6 42 39
6 43 88
6 44 22
6 45 8
6 46 19
6 47 64
6 48 18
6 49 21
6 50 5
6 51 64
6 52 55
6 53 81
6 54 72
6 55 75
6 56 23
6 57 1
6 58 86
6 59 45
6 60 6
6 61 1
6 62 68
6 63 59
6 64 55
6 65 73
6 66 25
6 67 60
6 68 26
6 69 92
6 70 34
6 71 36
6 72 91
6 73 43
6 74 85
6 75 66
6 76 17
6 77 98
6 78 30
6 79 62
6 80 11
6 81 99
6 82 64
6 83 67
6 84 89
6 85 55
6 86 47
6 87 16
6 88 70
6 89 12
6 90 1
6 91 2
6 92 43
6 93 57
6 94 6
6 95 69
6 96 64
6 97 24
6 98 54
6 99 13
6 100 89
6 101 81
6 102 35
6 103 58
6 104 73
6 105 28
6 106 41
6 107 40
6 108 6
6 109 89
6 110 68
6 111 8
6 112 70
6 113 73
6 114 65
6 115 43
6 116 51
6 117 77
6 118 43
6 119 63
6 120 4
6 121 78
6 122 41
6 123 33
6 124 13
6 125 5
6 126 53
6 127 81
6 128 6
6 129 55
6 130 63
6 131 21
6 132 33
6 133 66
6 134 31
6 135 73
6 136 42
6 137 24
6 138 15
6 139 20
6 140 89
6 141 61
6 142 37
6 143 17
6 144 53
6 145 8
6 146 56
6 147 10
6 148 27
6 149 15
6 150 37
6 151 13
6 152 53
6 153 14
6 154 49
6 155 5
6 156 75
6 157 65
6 158 19
6 159 3
7 8 91
7 9 46
7 10 38
7 11 46
7 12 76
7 13 26
7 14 21
7 15 88
7 16 14
7 17 54
7 18 72
7 19 44
7 20 13
7 21 41
7 22 60
7 23 77
7 24 24
7 25 17
7 26 10
7 27 4
7 28 79
7 29 22
7 30 85
7 31 49
7 32 38
7 33 40
7 34 24
7 35 16
7 36 46
7 37 20
7 38 41
7 39 49
7 40 32
7 41 55
7 42 19
7 43 15
7 44 81
7 45 64
7 46 98
7 47 37
7 48 38
7 49 44
7 50 21
7 51 46
7 52 52
7 53 100
7 54 44
7 55 81
7 56 82
7 57 35
7 58 6
7 59 52
7 60 14
7 61 25
7 62 16
7 63 58
7 64 19
7 65 80
7 66 40
7 67 56
7 68 32
7 69 55
7 70 64
7 71 60
7 72 28
7 73 32
7 74 6
7 75 90
7 76 92
7 77 12
7 78 97
7 79 45
7 80 80
7 81 83
7 82 63
7 83 24
7 84 45
7 85 69
7 86 16
7 87 14
7 88 56
7 89 57
7 90 25
7 91 60
7 92 3
7 93 36
7 94 64
7 95 14
7 96 38
7 97 52
7 98 61
7 99 50
7 100 1
7 101 21
7 102 82
7 103 13
7 104 67
7 105 60
7 106 20
7 107 9
7 108 37
7 109 80
7 110 6
7 111 18
7 112 19
7 113 84
7 114 83
7 115 41
7 116 96
7 117 86
7 118 53
7 119 1
7 120 94
7 121 44
7 122 34
7 123 13
7 124 2
7 125 22
7 126 24
7 127 62
7 128 96
7 129 61
7 130 29
7 131 51
7 132 8
7 133 83
7 134 8
7 135 6
7 136 28
7 137 35
7 138 62
7 139 94
7 140 28
7 141 28
7 142 95
7 143 48
7 144 45
7 145 28
7 146 67
7 147 49
7 148 62
7 149 63
7 150 12
7 151 50
7 152 99
7 153 65
7 154 23
7 155 12
7 156 9
7 157 9
7 158 53
7 159 68
8 9 23
8 10 73
8 11 80
8 12 15
8 13 82
8 14 93
8 15 16
8 16 97
8 17 48
8 18 31
8 19 20
8 20 73
8 21 72
8 22 73
8 23 84
8 24 28
8 25 93
8 26 46
8 27 4
8 28 43
8 29 20
8 30 71
8 31 87
8 32 7
8 33 82
8 34 68
8 35 37
8 36 75
8 37 73
8 38 49
8 39 30
